0,1
Comments,CLAYS FROM SHD SOX UMFC? MIN FEO
Comments,CLAYS FROM SHD UMFC? MIN SP FRAG
Comments,CLAYS FROM UUN PARENT
Comment,"""clays, gen orange-yellow grading down to pale yellow"""
Comments,"""clay shale, foliated pyritic, minor bif"""
Comments,CLAY SHD SOX UMFC?
Comment,"""CLAY SHEAR, HEMATITIC"""
Comments,"Clays, hematite altered"
Comment,"""clays, hi-mg mafic parent, EOH"""
Comment,clay shows relief ig. text
Description,clay sil
description,CLAY + SILCRETE
description,CLAY + SILCRETE.
Comments,Clay + silcrete sand iron rich
Comment_2,"""clay, silt-sand"""
Comments,"clay, silt-sand"
Comments,"clay, silt-sand, minor calcrete"
Comment_2,"""clay, silt-sand, pisolites"""
Comments,"clay, silt-sand, pisolites"
Comments,clay similar to soapstone
Comments,CLAYS INTERSTITIAL
Comments,clay sizedd particles; silicious siltstone
Comments,clays (Ka)
Comments,"clays (Ka),"
Comments,clays kaolinite ?
Comments,Clays +/- kaolinite
Description,Clays/loams/minor pisolites
Description,Clays/loams/pisolitic
Lith_Desc,clays M?
Lith_Desc,clays  mafics?
Lith_Desc,clays. May be some contamination.
Lith_Desc,Clays & Mb chips & orange siliceous chips
COMMENTS,CLAY SMEARED. MILD REACTION
Comments,CLAYS MIN AGF FRAGS
Lith_Desc,clays minor bif frags
Comments,clays+minor chert
Comments,CLAYS + MINOR D BR INDURATED ROCK
Comments,"clays, minor gravels, sand + calcrete"
description,CLAYS + MINOR LATERITIC PISOLITES.
Comment_2,"""clays+minor trans material, contaminated"""
Comments,"clays+minor trans material, contaminated"
Comment_2,"""clays min qtz sand, calc nodules, pis+lith frags"""
Comments,"clays min qtz sand, calc nodules, pis+lith frags"
Comments,Clays (more indurated in places); remains of foliation and veins at about 40 CA in places
Lith_Desc,clays mottled
Comments,"clays, mottled hematite alteration"
Comments,"Clays, mottled, hematite alteration"
Comments,"clays, mottled hematite alteration. 29-30m damp"
Comments,"""Clay, soft mafic clay, no chips, limonitic"""
Comments,"clay soft, sticky"
Description,clay soil
Comment_2,clay soil derived on outcrop
Comments,Clay soils with weathered BIF float
Comment_2,clay soil with pisolites
Lith_Desc,clay some minor sand contam'
Comment_2,CLAY + SOME TEXTURAL PRESERVATION. W STRINGERS.
Lith_Desc,clays on joints & fractures.
Comments,clays only; no chips
COMMENTS,CLAYS PALE GREEN
Lith_Desc,clays & pisolites
Lith_Desc,Clays & pisolites
Lith_Desc,Clays + pisolites - ferr
Comments,clays + pisolites transported
Lith_Desc,"clays,+pis.peb."
Comments,clays plus fe
COMMENTS,clays+possible bif
Comments,CLAYS - POSSIBLE FAULT WITHIN U/M
Comments,Clays possibly after ultramafics ??
Comments,Clays possibly after ultramafics ???
Comment,"""clays, poss mafic parent? EOH; blade refusal."""
Lith_Desc,"clays, quartz present"
Lith_Desc,clays & qz veining trace
Lith_Desc,Clays + rd-bk pisolites
Comment,clays retain Med.grained
Comment_2,"""clays, sand + pisolites"""
Comments,"clays, sand + pisolites"
Comment_2,"""clays, sand + pisolites, minor calcrete"""
Comment_2,"""clays, sand, pisolites + minor calcrete"""
Comments,"clays, sand + pisolites, minor calcrete"
Comments,"clays, sand, pisolites + minor calcrete"
Lith_Desc,clays (sandy)
Comment_2,clays sandy minor pisolites
COMMENTS,clays+saprock
COMMENTS,clays+saprolite
Lith_Desc,clays & schist10% qz  WET
Comment,Clays seem schistose
description,CLAYS + SERICITE.
Lith_Desc,Clays + sericitic chips (after Md)
Lith_Desc,"Clays sieve to almost nothing, very minor quartz"
Comments,clays;silttone shale?
Lith_Desc,clays sl. Indurated
Lith_Desc,Clays - sl. Indurated
Lith_Desc,clays  small sample
Comment,"""clays sometimes apple green, as above (except residual)"""
Comments,"clays sometimes apple green, as above (except residual)"
Lith_Desc,Clays + str ferricreted layers
Comments,"clay, stickey, no chips"
PRIM_DESCP,CLAYSTONE
Comments,"CLAYS, TRACE BUCKY QZ"
description,CLAYS + TRACE RSP.
Comments,clay structural control?
Comment_2,"""clays, weakly mottled, contaminated"""
Comments,"clays, weakly mottled, contaminated"
Lith_Desc,Clays & weath. Mb
Lith_Desc,clays WET
Lith_Desc,clays WET FROM 30M.Minor
Lith_Desc,clays (white)
Comments,clays with <10% medium grained sand
Comments,clays with < 10% sand
Comments,clays with 10% sand
Comments,clays with <10% sand and slight limonitic staining
Comments,clays with <10% sand and small specks of cream coloured clays
Comments,clays with <30% sand
Comments,clays with 5% medium grained iron sand and large 1-3 cm rare subrounded hematite fragments which are very soft with red streak
Comments,clays with <5% sand
Comments,clays with abundant Fe-rich nodules
Comments,clays with abundant pisoliths
Comments,clays with chips of schist saprock
Comments,clays with coarse grained sand
Comments,clays with common 1.5-2 cm Fe-rich nodules
Comments,clays with fee segregation
Comment_2,CLAYS WITH FRAGS OF REMARKABLY FRESH MGN MAFIC
Comment_2,clays with gritty siliceous sand
Comments,clays with hard clay fragments
Comment_2,clays with hard ironstone bands
Comment_2,CLAYS WITH HARD IRONSTONE FRAGS
Comments,clays with increasing percentage of lithic fragments
Comments,clays with indurated iron fragments
Comment_2,clays with ironstone
Comments,clays with ironstone fragments
Comment_2,CLAYS WITH IRONSTONE FRAGMENTS
Comment_2,CLAYS WITH IRONSTONE FRAGS
Comments,clays with lithic fragments and Fe nodules
Comments,clays with lithics and mica - mottled zone�
Comment_2,"""clays with lithics,pisoliths+minor qtz sand"""
Comments,"clays with lithics,pisoliths+minor qtz sand"
Lith_Desc,Clays with mafic schist clasts
Comments,clays with minor chert fragmen
Comments,clays with minor gravels
Comment_2,clays with minor qtz sand + lithic fragments
Comment_2,"""clays with minor sand, pisoliths, calcrete"""
Comments,"clays with minor sand, pisoliths, calcrete"
Lith_Desc,Clays with minor saprolite after chlorite
Comments,clays with occasional Fe nodules
Comments,clays with pisolites + lithic frags
Comments,clays with pisolitic Fe-rich nodules
Comments,clays with rare lithic fragments
Comments,clays with remanent weathered schist fragments
Comment_2,clays with silcrete
Comment_2,clays with silcrete frags
Comments,clays with small lithic fragments_EOH
Comment_2,clays with some indurated silcrete fragments
Comment_2,clays with some ironstone frags
Comment_2,clays with sugary silcrete fragments
Lith_Desc,clays with trace qz & fs? &
Comments,clays with translucent vein quartz & felsic rock
Comments,CLAYS WITH VERY ABDT VN QZ - 50%
Lith_Desc,clays with weakly schistose
Comment,"""Clays w/ sdst in first 4m into mass clays of feo, se or ghwthite clays."""
Lith_Desc,clays w/ small white qz crystals
Comments,Clays zone
Comments,CLAY + TALC
Comments,"CLAY, TALC"
Comments,"""Clay talc,10-30% dls,Sio2 or chert"""
Comments,clay/talc clasts filled fracture
Lith_Desc,CLAY TALC=KA MAG
description,CLAY + TALCOSE SAPROLITE - SHEAR ZONE?
Comments,"clay, talc rich powder"
Lith_Desc,Clay texture
Comment_2,clay the hardpan
Comments,clay tone
Comments,Clay: trace ironstone chips
description,CLAY + TRACE RSP.
Comments,CLAY + TRACE RSP + MINOR MDO
description,CLAY - + TRACE SAPROLITIC SCHIST/GNEISS.
Comments,clay+transported pisoliths+minor qtz sand
Comments,CLAY TR FEOX
Comment_2,clay umf sap
Lith_Desc,"clay Um,phlog minor frags,v."
Comments,"""(+Clay undiff, poss Amg)"""
Comments,"(+Clay undiff, poss Amg)"
Comments,CLAY UUN
Comments,clay 'vein'
Comments,CLAY VMIN FRAGS
Comments,(CLAY) WACKE HORIZON UNDER TUFF
Comments,clay - was black shale?
description,CLAY + WATER + MINOR QZ VEINING.
Comments,CLAY. WATER TABLE?
Comments,clay weath bedrock with green streaks
Comments,clay weathered
Comments,clay weathered arenite
Comments,clay weathered bedrock
Comments,Clay Weathered Bedrock
Comments,CLAY WEATHERED BEDROCK
Comments,"clay weathered bedrock, hard"
Comments,clay weathered chips
Comments,clay weathered crud
Comments,Clay weathered crud
Comments,clay weathered feruginised
Comments,"""clay weathered footwall, shales frequently broken with few 2-4cm harder quartzite bands; strongly limonite stained"""
Comments,clay weathered greywacke?
Comments,"""clay weathered intrusive, massive"""
Comments,"""clay weathered, lots laterite cave"""
Comments,clay weathered mafic
Comments,clay weathered mafic rock with weathered micaceous mineral
Comments,clay weathered mafic with relict texture
Comments,clay weathered mafic with relict texture evident
Comments,clay weathered mafic with remnant texture visible
Comments,clay weathered massive fine grained green magnetic rock
Comments,clay weathered MDO
Comments,"clay weathered , no chips"
Comments,"""Clay weathered, possibly weathered dolerite"""
Comments,"clay weathered, powdery bedrock"
Comments,clay weathered rock with 2;3mm resistant granular roundish ovoids
Comments,clay weathered seds
Comments,Clay weathered SIF
Comments,clay weathered; softish; limonite stained bedrock
Comments,clay weathered ultramafic
Comments,"clay weathered ultramafic, no chips"
Comments,clay weathered ultramafic schist
Comments,"clay weathered ultramafic schist, definite talc"
Comments,clay weathered varicolored
Comments,clay weathered with clasts
Comments,clay weathered with fine mica chips
Lith_Desc,clay    wet from 32m
Comments,Clay - white
Comments,"Clay (white and Red), Hematite"
LITH COMMENT,clay white + calcrete
Comments,"Clay, White Clay Zone"
Comments,clay - white/cream
Comments,"clay, white/cream"
Comments,Clay - white/cream
COMMENTS,clay with
Comments,clay with <10% sand
Comments,clay with <20% sand
Comments,clay with <5% sand
Comments,"""clay with <5% small Fe nodules, limonitic staining of light grey coloured clay """
Comments,"clay with <5% small Fe nodules, limonitic staining of light grey coloured clay "
COMMENTS,clay with 5% strongly weathered BIF
Comments,clay with an increase in mafic fragments
Lith_Desc,clay with bif & q lpcont minor
Comments,clay with chips
Comments,Clay with chips
Comments,clay with coarse grained sand
Comments,"""clay with coarse quartz sand, and small <1cm white sandstone gravels"""
Comments,"clay with coarse quartz sand, and small <1cm white sandstone gravels"
Comments,clay with coarse sand and common <15 mm pisoliths
Comments,clay with common 5mm yellow/brown Fe-rich fragments (goethite-rich?)
Comments,clay with common sand grains
Comments,clay with cruddy chips
Comments,clay with embedded grains
Comments,Clay with epidote alteration
Comments,clay with Fe nodules (<10%)_EOH
Comments,clay with Fe segregations
Comments,clay with few basaltic chips
Comments,clay with few chips
Comments,clay with few fresh blue grey chips
Comments,clay with few shaley chips
Comments,clay with few small hard basalt chips
Comments,clay with few weathered chips
Comments,clay with few white cruddy chips
Comments,clay with floating quartz grains
Comments,clay with floating sand grains
Comments,clay with floating sand grains and rock chips
Comments,clay with gravels (<5mm)
Comments,clay with hard white angular gravels with no visible grainsize (hardened clay?)
Comments,clay with high sand content
Comments,clay with increasing lithic fragments
Comments,clay with increasing mafic schist
Comments,clay with increasing meta-basalt fragments
Comments,clay with increasing weathered lithic fragments
Comments,clay with increasing weathered mafic schist
Comments,clay with increasing weathered schist fragments (2-3 mm)
Comments,clay within siltstone package
Comments,clay with large lithic fragments
Description,Clay with lime green chlorite
Comments,clay with limonite stain
Comments,clay with medium grained sand
Comments,clay with medium grained sand (<10% quartz grains)
Comments,clay with minor flat chips
Comments,clay with minor qtz sand + calcrete
Comment_2,"""clay with minor qtz sand+pisolites, contaminated"""
Comments,"clay with minor qtz sand+pisolites, contaminated"
Comments,clay with minor SIS chips
Comment_2,"""clay with minor transported pis,qtz,sand,min sul"""
Comments,"clay with minor transported pis,qtz,sand,min sul"
Comment_2,"""clay with minor transported psi,qtz,sand,min sul"""
Comments,"clay with minor transported psi,qtz,sand,min sul"
Comment,"""clay with mod lim stain I/p, no textures pres"""
Comments,clay with no chips
Lith_Desc,Clay with nontronite
Comments,clay with occasional hard clay fragments
Comments,clay with occasional sand grains and gravel
Comments,clay with qtz veining
Comment,CLAY WITH QUARTZ VEINING
Comments,clay with quatrz veining
Comments,clay with qz veining
Comments,clay with rare Fe nodules
Comments,clay with rare Fe segregations
COMMENTS,clay with rare fest chips
Comments,clay with rare lithic fragments (basalt)
Comments,clay with red limonite staining
Comments,clay with relict qtz veining
Comments,clay with rounded pisolites
Comments,clay with sand/clay aggregates_EOH
Comments,"clay with sand, shale chips"
Comments,clay with schist fragments
Comments,"""clay with schist fragments increasing, common quartz fragments"""
Comments,"clay with schist fragments increasing, common quartz fragments"
Comments,clay with small fragments of ironstone (< 5 mm)_rods blocked for first time here
Lith_Desc,Clay with some pisolite/qtz grain
Lith_Desc,clay with strongly sheared
Comments,clay with sub-rounded schist fragments
Comments,clay with talc
Comments,"clay with talc, soft"
Comments,clay with trace chert
Comments,clay with trace chips
Comment,clay with trace ironstone
Comments,"clay with trace mafic chips,"
Comments,clay with trace schistose chips
Comments,clay with trace shale chips
Comments,clay with trace talc
description, CLAY WITH VN QTZ  
Comments,clay with well-weathered lithic fragments
Comments,clay with white clay fragment (probably representing discrete white clay beds)
Lith_Desc,clay & wkly foliated mafics
Comments,clay w/ limonite hyd
description,CLAY + W SI INDURATION AND STRONG LIMONITE ALTN.
Lith_Desc,clay wthd Fg
Comments,CLAY + XLP + XIR
LITH COMMENT,"""clay, yellow """
Comments,Clay - yellow
Comments,Clay - yellow. 44-46m damp
Comments,"""Clay: yellow brown, mafic derived"""
Comments,"Clay - yellow/green, epidote alteration, 49-51m damp"
Comments,"Clay (yellow), minor qtz"
LITH COMMENT,"""clay,yellow orange"""
LITH COMMENT,"""clay, yellow pinky"""
Lith_Desc,clay zone
Comments,"""""""Clay zone"""
Comments,Clay zone
Comments,Clay zone.
Comments,CLAY ZONE ?
comments,clay zone above ultramafic. Possibly weathered felsic though (consistent with upper felsic unit logged in GXDD0011).
Comments,Clayzone completely weathered.
Comments,Clayzone completely weathered no chips.
Description,Clay zone containing oxidised secondary structures + laterised CH fragments
Comments,"""Clay zone developed from Afu weathering, no Fe-enrichment present, varying HM/LI/CY content gives different colour tones"""
Comments,clay zone_EOH
Comments,"Clay zone, minor fe. Qtz veins at 16, 17, 18, 19, 28, 29m."
Description/Notes,CLAY ZONE - poor sample
Description/Notes,CLAY ZONE- poor sample
comments,clay zone possible extension of cherty sed scf; fault or fractured
Comment,Clay zone (Rcy); white clays (Ocy) at base of lake sediments
Comments,clay zone represents possible fault zone 
Comments,"Clay zone sustantial kn, no chips."
Description,Clay zone (transported)
Comments,clay zone/upper saprock
comments,Clay zone with chips of saprolite which have weak foliation
Comments,clay zone with hard silicic fe rich rock
Comments,Clayzone with minor indurated clays.
Comments,Clayzone with minor lower sap. 46m BOCO
Comments,Clayzone with qtz.
Lith_Desc,Cl Bi alt
Lith_Desc,"cl,bleached chips"
Comments,CL Broken
Comments,cl-bt-py altered dolerite
Comment,cl-bt schist or mafic gneiss with glassy qz
Comment,cl+-bt schist sap
Comments,cl-ca filled joint
Comments,cl-ca-q-py vt
Comments,clcb
Comments,cl-cb filled joint
Comments,cl/cb healed crack
Comments,clcbpy fol
Lith_Desc,"cl,+chips Fi?/tFv?"
Desc21,CLCR
Desc14,cld
Comment_2,cld altered basalt
Comment_2,cld-ta-si spinifex textured umf ex-high Mg Basalt
Desc11,cle
Desc14,CLE
Comments,clean
Comments,"""Clean chert s up 70 70mm wide and often with poorly develped carbonate selvedges, in part disrupted bands and magnetite banding finely bedded up to 40mm wide. Some parts look fragmental with micro faulting, 20cm brecciated zone near dolerite contact"""
Comments,clean clear white Qtz
Comment,Clean Coal
Comments,Clean fine to medium grained sand
Comments,"cleaning, ran in back but got blocked"
Comments,"Clean quartz, appears to be weathered from a large qz dyke to the east which is oriented NNW/SSE. Definitely sample."
Comments,CLEANQZ
Comments,CLEAN QZ
Comments,"""Clean sample, Sandy"""
Lith_Desc,clean white qtz
Lith_Desc,clean white quartz
Comments,Clean white sand
Comments,clear/amber quartz
comments,"""clear banding, strongly magnetic"""
Comments,"""clear, bland looking quartz"""
Comments,CLEAR CHLORITE ALTERATION HALO AROUND VQZ. BI 1S
Comments,Clear-Fe stained qtz
Comments,Clear-Fe stained Qtz
Comments,Clear grey Qtz
Comments,"""clear grey Qtz. 1% """"  """""""
Comments,clear grey Qtz tr cg py 1%fgpy
Comments,clear grey qtz tr fg py bleach
Comments,clear-milky qtz
Comments,Clear milky-white Qtz
Comments,clear qtz
Comments,clear Qtz
Comments,Clear qtz
Comments,Clear Qtz
Comments,clear qtz 1% cg & fg pyrite
Comments,Clear Qtz.  1% C.G. pyrit
Comments,"""clear qtz, 2% cg pyrite"""
Comment,"""Clear Qtz, amy"""
Comments,Clear Qtz.  Bleached
Comments,clear qtz in qtz rich col 
Comments,clear qtz - milky
Comments,clear qtz slightly bleached
Comment,"""CLEAR QTZ STRINGERS, SHARP CONTACTS - OUTSIZED CLAST??"""
Comments,"""Clear Qtz, trace Fe"""
Comments,clear Qtz tr cg pyrite
Comments,clear quartz
Comments,Clear Quartz
Comments,clear quartz in shear
Comments,"""clear quartz, minor talc"""
Comments,clear quartz stringers
Comments,"""CLEAR QUARTZ VEINS ASSOCIATED WITH CONTACT BETWEEN GNEISS AND AMPHIBOLITE, PYRITE BLEBS WITH QUARTZ AND AS DISSEMINATED PATCHES WITHIN GNEISS AD AMPHIBOLITE, PANNED - NO GOLD DETECTED, ABUNDANT PYRITE"""
Comments,clear qv chips
Comments,Clear qz
Comments,Clear Qz
Lith_Desc,"clear qz frags,silcrete?"
Lith_Desc,clear qz vein or silcrete?
Comment,"""CLEAR, SUBANGULAR QTZ 1-3mm, PUMICE SUBANGULAR ELONGATE 2mm-1cm"""
