Comments,1;2mm laminar shales interbedded at 2mm scale with fg sediment (meta grewacke;meta pelite?). Knife edge contacts
Comment,1-2mm occaisional quartz crystals
Comment,1-2mm patchy alteration spotting
Comment,"""<1-2mm pum frags, occas distinct bands of ca alt spots, minor dissem to stringer sp/py"""
Comment,1-2mm qtz
Comment,1-2mm QTZ
Comment,1-2mm QTZ 5-10mm WHITE CLASTS POSS PUMICE??
Comment,"""1-2MM QTZ PHENOCRYSTS, FELD INCREASING DOWNHOLE WITH ALTERATION HALOS"""
Comment,1-2mm qtz rich
Comment,"""1-2mm QTZ RICH PMBX, CLT ALT PUM"""
Comment,1-2mm QTZ SPARSE
Comment,"""1-2mm QTZ WHITE AND BLACK, MINOR QBVN"""
Comment,1-2mm Quartz + carbonate veins
Comment,1-2mm quartz grains
Comments,"1-2mm quartz grains, banded pyrite, looks sedimentary could be UFB"
Comments,1-2mm quartz phenocrysts in mg felsic
Comments,1-2mm quartz stringers
Comment,1-2mm quartz sub rounded foliated dac?0
COMMENTS,1-2mm quartz veins throughout
Comment,"""1-2mm qz but less qz than previous intervals, cubic py"""
Comment,"""<1-2mm qz, dissem to patchy sulphides throughout though mgt predom present at top and base of interval more pyritic"""
Comment,1-2mm rounded quartz grains withiin thin bx horizons
Comment,1-2mm SI SPOTS
Comment,"""1-2mm SI SPOTS, VERY BROKEN CORE SOME PUG"""
Comments,"1-2mm stubby pyroxenes, magnetic"
Comment,1-2mm SUBROUNDED QTZ
Comment,"""<1-2mm sub to euhedral f'spar, pervasive si alteration with minor clt altered flecks and qz/ca/clt veins"""
Comment,"""1-2mm THIN PUMICE CLASTS, SMALL REGULAR QTZ FROM ~810m"""
Comments,1-2mm tremolite needles
Comment,1-2mm WHITE QTZ
Comment,"""1-2mm White Wisps, could be former feldspars? Post dac??"""
Comment,12M OF COVER.
Lith_Desc,1-2%py
comments,1-2% py 
Comment,1-2% PY
Comment,"""1-2% PY, AS."""
Comment,"""1-2% PY, AS. Logs unreadable, may say phyllite?"""
comments,1-2% py +/- cpy
Lith_Desc,1-2% Py Po
Comment,"""1-2% PY, poss Moly?"""
Comments,1-2% pyrite
Comments,1-2% pyrite bands
Comments,1-2% pyrrhotite in layer parallel bands
Comment,"""1-2% PY, Strongly altered"""
comments,1-2% py throughout.
comments,1-2% sulph (?aspy) interstitial to fabric.
comments,"""1-2% sulph specks, v fine"""
Comments,1 - 2% white vein qtz
Comments,130.3mAmCl within Py vein
Comments,130.5-132.3m: frax of cb/clay
Comments,131-132: Mag weak
Comment,131 - 136 K364 DUPLICATE
Comments,131.3 - 135.5m Carbonaceous matrix and vesicles  some chlorite filled 5-10mm
Lith_Desc,13-14m 10%qzvng
Lith_Desc,13-14m=ditto-some wk s
Comment,13/14m. s qz vn.
Comments,131.8-135.06m: Quartz/carbonate infilled fractures form very roughly planar stuctures <5° α-angle. True widths <cm.
D_stLITHCOMMENTS,131.8m: Vein - quartz + unidentified black mineral
Comments,131.8m: Vein - quartz + unidentified black mineral 
Comments,131.9-133.6 .. 70cm c/l
Comments,132.34 icm shale bed with massive pyrrhotite
Comments,133.6-135.2.. 60cm cl
Comments,13.4 - 13.8m Some core loss - arenite
Comments,135.06-139.28m: Quartz/carbonate infilled fine fractures form very roughly planar stuctures <5° α-angle. 
Comment,"""1351.3-1351.7m vcg, fos, ply, mtxs bx, mainly angular clt altered clasts & minor siliceous clasts in a biotite altered g'mass"""
Comments,135.5 - 137.6m Homogeneous trachyte  barbonaceous matrix
D_stLITHCOMMENTS,136.6-136.7m: 10cm of milled breccia.
Comments,136.6-136.7m: 10cm of milled breccia. 
Comments,137.15m Lamprophyre diff to get orientation vugs cut by core
comments,"""137.4-138.76 porphyritic felsic intrusion at low angle to mafic country rock in core i.e. going in and out of felsic aqnd mafic. 138.76-138.9 mafic. 138.9 - 140.4 more intermediate composition, chilled aphanitic margins (more pyrite)"""
Comments,137.6 - 140.1m Vesicles aligned at top of flow  carbonate filled. 3-5mm from 139.5 to 140.1m become very small 2mm and chlorite filled.
Comments,137.6m Flow base
Comments,137.9-139.4 1.2m c/l
Comments,13.8 - 13.9m Very thin tuff bed.
comments,138-140 composited. Driller error.
Comments,138.5-140m finer g'd still has cg Am grains less Qz/fsp possibly type of cumulate zone more basaltic
Comments,138.5m So contact MVB MIO vfg wk Qz stockwork fewPy
Comments,13.9 - 14.1m Arenite
Comments,139.6m Laminated QzPy 139.6-139.75 dip E some vug formation 1-2%
Description,1-3% disseminated sulphides. Wet samples.
comments,1-3% fine grained py
comments,1-3% fine grained py; minor sericite alt
Comments,1 - 3% glassy vn qtz/chert?
Comments,1-3% graphitic laminae; trace disseminated pyr
Comments,13m cover
Comment,"""1-3m CTC, yellow green (? Epidote) alteration associated with ca veins"""
Lith_Desc,13 METRES
Comment,1-3mm ABUNDANT BLUE QTZ
Comment,1-3mm angular blue qtz
Comments,1-3mm beded chert with cruddy ferrug interlayers
Comments,1-3mm beds
comments,13mm bright green UMC xenolith @ 342m.
Comment,1-3mm Carbonate veinlets
Comments,1-3mm chert and shale beds
COMMENTS,1-3MM CHIPS HARDER MATERIAL TO DRILL. AMPHIBOLE - AMPHIBOLITE?
COMMENTS,1-3MM CHIPS. HARDER MATERIAL TO DRILL. AMPHIBOLE - AMPHIBOLITE?
COMMENTS,1-3MM CHIPS. HARDER MATERIAL TO DRILL. AMPHIBOLE - AMPHIBOLITE? 1% BROWN SUB-ANGULAR FRGMTS 1MM
COMMENTS,1-3MM CHIPS. WK RXN. HARDER MATERIAL TO DRILL. AMPHIBOLE - AMPHIBOLITE?
COMMENTS,1-3MM CHIPS. WK RXN. WK PY. HARDER MATERIAL TO DRILL. AMPHIBOLE - AMPHIBOLITE?
Comment,1-3mm CLEAR BLUE QTZ SUBROUNDED PUMICE 3-6mm
Lith_Desc,1-3mmpisolites
Comments,1-3MM PORPHRYBLASTS
Comment,1-3mm qtz
Comment,1-3mm Qtz
Comment,1-3mm QTZ
Comment,1-3MM QTZ
Comment,1-3MM QTZ CLEAR TO BLUE
Comment,"""1-3mm QTZ COMMON 3-4mm PUMICE CLASTS, FAULTING CONTINUES"""
Comment,1-3MM QTZ RICH
Comment,1-3mm SI SPOTS
comments,1-3mm well developed plag xls in aphanitic groundmass - xl-rich.
Comment,1-3mm WHITE RIMMED QTZ 1mm PUMICE - INTERLAYERED GG1 AND GG4?
comments,13m qtz traces
Comments,1-3% pyr
Comments,1-3% pyrite
Comments,1-3% qtz vng
Comments,1-3% vn qtz
Comments,140.1 -142.6m  Vesicles at top of the hole chlorite filled  with carbonate filled vesicles and speckled carbonate matrix.  Becoming more massive with depth
comments,"""140-152m cb crysts to 2mm, magnetism is variable"""
Comments,140.1m Fault breccia on lithological contact (top of flow)
Comments,141-142: no Mag
Comments,14.1 - 16.3m Undulating primary contact.  Chert with arenite.  Small part or core orientated beta 230  alpha 75 bedding  beta 90 alpha 15 on planar smooth fracture 14.4m.  Hem alt bedding red bands
Comments,141.4m Py filled fractures few vugs
Lith_Desc,14-15m is gn.transp.cl.
comments,14-15m Rounded cb-si nodules???
COMMENTS,14-16 hammer
Comments,14-16m paleochannel
comments,141 to 148m strongly sericitic silicified alteration halo surounding interpreted shear zone with chlorite sericite mafic shist above becoming felsic at .around 149m.
Comments,142.2m contact between andesite + MVB chilled margin stronger py min'n in Andesite
Comments,142.6 - 147.6m Massive trachyte? homogenous
Comments,"143.4-144.93m: Quartz/carbonate/pyrite infills fractures/veinlets, α angle <5°"
Comments,"""144.5-150.7m difficult to accurately give % recovery, core extremely broken"""
COMMENTS,"""@ 144.75 veins of mafic minerals and carbonates, and pr of patches of pyrite."""
Comments,14.5 - 15.0m White bleached arenite
Comments,14-55m: hm + se smear on fract planes
Comment,145.9 A=45 B=120 xcutting qtz vn flt
Comment,1473.3 VEIN OF UNKNOWN MINERAL
Comments,147.4m Qz filled fractures non-oriented
Comments,147.6 - 152.0m  Slightly more coarse trachyte with disseminated magnetite and feldspar 2mm laths.  Fractures in rock - stress carbonate filled and encholons.
Comments,148.2m ocelli MVB ave diam 5mm vuggy silica (Qz linings) ocell till 148.44m
Comments,148.3m > 148.6m flow top breccia.
Comments,148.5m Vugs 2%
Comments,149.2-153.77m mostly patchy LBr alt'n can be scratched by probe possibly Cl+/-Ep weathering
Comments,1-4 ARENITES
D_stLITHCOMMENTS,1.4m core loss on 71 - 72.5m run.
Comments,1.4m core loss on 71 - 72.5m run. 
Comments,1-4mm beds
COMMENTS,14m of hammer
Comments,1.4m Unit has coarse mag and diss mag. minor unit! 
Comments,14M VN QZ 6
Comments,15
Comments,15.0 - 16.7m Upper saprolitic rock. Minor bands of trachytic texture
Comments,15.0 - 17.3m White medium grained homogenous arenite
Comment,"""<150-200mm subang-subrounded Si/Se FSPH clasts, <1mm Qz and <10mm angular clt altered clasts. <5mm f'spar in matrix."""
Comments,"""150.3m S.O.H. mg MVB dominated by Cl laths, possibly AmCl alt'd Spx MVB mod. Cl """
Comments,150.5-152.8m very broken core numerous fx/faults vugs distabce measured best guess
Comment,150m app. like a m/m sbs.
Comment,150mm BAND OF AMYGDALOIDAL LAVA
Comment,150mm QZ VEIN ZONE AT BASAL CONTACT
Comment,"""<150mm subang-subrounded Si/Se altered FSPH clasts in a clt altered groundmass with patchy <4mm f'spar and <2mm subrounded Qz, weakly foliated top"""
Comments,"""150mm tr/bi-rich contact zone, Upper contact 55�  """
comments,150 to 153 - We think we drilled through an old shaft hence the lack of sample
Comments,"""151.2m QzPy vein lode area, generally core looks barren, Ep alt'n on fx's + Py"""
Comments,151.3m thin Py filled fracture 151.6m 20cm vuggy 5%
Lith_Desc,15-16mts=Tholeite
Comments,151.7-152.1 irreg qtz vein with mag wisps and clots trace pyr
Lith_Desc,15-18mts-ditto-shear zone?
Comments,152.0 -153.8m Trachyte more chloritic  matrix carbonaceous
Comment,15-20% <5mm LATHS
Comments,15-20% aegerine seams and poikiloblasts
Comments,15;20% aegerine seams and poikiloblasts
Comments,15-20% disseminated and stringer pyrite
comments,15-20% foliated sed chips with mica alteration.
comments,15-20% py/cpy/po
comments,15-20% pyrrothite with quartz
Comments,15-20% qtz-feldspar (Fpeg)
comments,15-20% wht qtz veins; 10-20% green sericite alt; py 5%
Comments,"""152.4m=more finer grained, minor thin QzPy veinlets"""
comments,15-30% py
Comments,153.28m=stacked QzPy veins thin 1-2mm; 
Comments,153.77m end of brown alteration patches
Comments,153.8 - 155.2m More chloritic lava flowwith hematite and chlorite vesicles 3-5mm
Comments,153.8m Flow base undulates
Comments,154-154.8m= small amounts of Spx texture
Comment,"""1546-1548m - broken zone, fault gouge"""
Comment,"""155.15 - 156.3 m partial HQ core where parent hole extended to establish a better lip on which to sit the NQ casing wedge, partial NQ core from 152.8 - 153.7m"""
Comments,155.2 - 155.3m Tuff at base of flow on sediment contact.  Fine laminae.
Comments,155.3 - 156.2m Hematite alteration sediment - subrounded quartz and hematite altered feldspars.  2-20mm clasts jumbled prob  a terrestrial degradation surface
Comments,155.5m becoming vuggy parallel to core axis
Comments,"155 py, 30% FEO, chloritised"
Comments,155 recovery
Comments,15-60m se smear on fracture planes
Comments,156.1-157.5m Bleached MVB some weak stockworking AmCl only
Comments,156.2 - 159.4m Coarse cryst quartz rich granite.  Mylonitic faults show hematite alteration - hornsfels rich.
Comments,156.4m Py vein leached QzCrb vein vugs/vein~30% CAA
Comments,157.5m vugs 1% pyritic +/- Si
Comment,158-159 5% py
Comments,158.25m PyQz growth open dilational spaces
Comments,158m
Comments,159-162m=Spx textured MVB Ac altered (Px laths replaced)
Comments,159.2m broken vuggy core to 159.4m pyritic Qz veins 1-2mm wide mod-str fol'n sheared
Comments,159.4 - 164.8m Less hornfel rich granite  increase in quartz and smaller cryst size
Lith_Desc,15%alteration
Comments,15% amphibole alt
Lith_Desc,15% br gy qz
Comments,15% Carbonate
Lith_Desc,"15% chryso,10% native Cu"
Comments,1.5 cm cb
Comments,1.5cm cbq
Comments,15cm CL (bleached?-ct)
Comments,15cm Fe patches contact zone to FR
Comments,"""15cm length of qtz flattening, prob shear zone, amp-chl-si alt increasing slightly"""
Comments,1.5cm qcb
Comments,1.5 cm qcbcp vein
Comments,1.5cm qcbcp vein
Comments,1.5cm qcbcp vein ( ore base )
Comments,1.5cm qcbpy
Comments,1.5 cm qcb vein
Comment,15cm to 1m QVN
Comments,1.5 cm true width ca-po-cl vein
Comments,15% coarse muscovite
Lith_Desc,15% contam
Lith_Desc,15% contam tr qz stringers
Comment,15% CSLT
Comment,"""15% CY.  Fall in, Hole reentered"""
Description,15% dark grey chert
comments,15% FeOx stained qtz veining
Lith_Desc,15% fe qz + GOLD IN PAN
Comments,"15%, few hard chips"
Comments,15% glassy qtz vng
Lith_Desc,15% Go
comments,1-5% green ?ep; 1-3% py as patches and in qtz veining (qtz v <5%)
Lith_Desc,15%ironstone fragments
Lith_Desc,15% Ka
Lith_Desc,15% Lfp contam
Comment,"""1.5m CHILLED CONTACT LESS SHEARED, SHEARING GIVES CORE DIRTY APEARANCE AND INCREASES CARB ALT"""
Comments,1.5M DOWN HILL
Comments,1.5M ELV
Lith_Desc,15m gnbk cement
Comments,1-5M HARDPAN
Comments,15% milky white vein qtz
Comments,1;5mm alternating parallel bands mnt and chert
COMMENTS,1-5MM CHIPS
Comment,15mm long clt (after pyroxene) laths & Hm/Lcx plates
Comment,1-5mm QE SHARP BUT IRREGULAR CONTACTS
COMMENTS,1-5MM RETURNS
COMMENTS,1-5MM RETURNS. CARBONATE VEIN
Comments,1;5mm scale beds alternating mnt white chert and occasional bands jasperlite
Comments,15mm wide cg qtz vein at 189.1m
Comment,1.5M OF TRANS COVER
Comments,"15% MSO, 5% Pyrite."
Comment,<1.5M TRANS COVER.
Comments,15% muscovite
Comments,15% muscovite; dominantly feldspar
comments,15% oxidation
Comment,%15  PIS
Comment,15%PIS
Comment,15% PIS
comments,15% po
Comments,"15%, poor recovery"
Comments,15% PY
Comments,"15% py, chloritised"
comments,1-5% py; ++ epidote
Comment,"""1-5% PY, Fuchsite"""
Lith_Desc,"15% py qz,bi altd py Mb"
Comments,15% pyrite and few green chips
Comments,1 - 5% pyrite bands
Comments,15% pyrite in quartz veins
Comments,"15% pyrite, large flat chuips"
Comments,15% PYRITE ON CONTACT
Comments,15% pyrite // to bedding and as blebs and veinlets
Comments,15% qtz-amp-pyr vng
Comments,15% qtz-hem vng
Comments,15% qtz-pyr vng
Comments,"15%, quartz content exaggerated due to powder washing away"
Lith_Desc,15% quartz sulfide breccia
comments,15% quartz vn
LITH COMMENT,"""15%QUARTZ, WHITE"""
Comments,15% QV
Comments,15% recovery
Comments,15 RECOVERY
Comments,"15% recovery, magnetic from here onwards"
Lith_Desc,15% rodded qz
Major Desc,+15% s.
Comments,"15% silcrete, possible FGP"
Comments,"15%, still with clay"
Lith_Desc,15% sulfides
comments,15% sulph; ep alt
Comment,1-5% Sulphides
Comments,+ 15% TLAT
Comment,15% transluscent QZ
Comments,15% very coarse muscovite
Comment,15% VIT GOE
Comment,15% vn qtz
Comments,15% zinnwaldite
Comments,"15% zinnwaldite, dominanlty feldspar"
comments,160-161m: dm-scale mafic intercepts with str ch altn & mod crenulation
Comments,161.5-161.9m=stacked parallel Qz veins 1-2mm+/- tr-1% Py only
Lith_Desc,16-17mts=Talc Tremolite rock
Lith_Desc,16-17m very contaminated
Comments,16-17m very contaminated   (Colour):  ppbr
Comments,16- 18m has lateritic material
COMMENTS,16-20m hammer
Comments,16-22m vugs after su
Comment,1623M BX HORIZ
Comments,16-24m missing core
Comments,163-164.6M MINOR BRECCIATION
Comments,16.3 - 17.0m Creamy chert minor glauconite in fractures
Comments,163.5m AmCl bleached MVB lighter colour wk vein some vugs low angle parallel to core
Comments,16-40m missing core
Comments,164.2-172.7m weakly Bx and 2% numerous small cross-cutting quartz veinlets
Comments,"""164.2m cg Py Si growth in open spaces, 164.35 spotty MVB?"""
Comments,164.8 -165.3m More hornfels rich horizon
Comments,165.3 - 169.7m Less hornfel rich
Comments,165.5m end of major core fx's structural def'm zone from 143m
Comments,165.8 Ta - mixed zone of f-m.g reworked rocks
Comments,"""166.7m=Milky white Qz mass lacks Py, small amounts of Py in earlier Qz veinlets (47.010)"""
Comments,"167.1 - 167.4m: Quartz, carbonate, chlorite, pyrite & pyrrhotite veinlets, TW's <1cm. "
Comments,16.7 - 17.0m Vesicular 5mm vesicles
Comments,"""168.07m Wk developed stockwork occ. Py laminae but mostly diss, fg MVB lacks QzPy 168.92m probably lode, lower grade lacks Cp some Py laminae"""
Comments,"""168.4m= QzPy (10%) 2-3cm wide laminated Py good localised AmCl alt'n; 168.5m=Qz vein, no sulphide"""
Comments,168.6m=Small amounts of Py on Qz vein/MVB contact Qz vein has few sulphides internally
Comments,169.7 - 171.0m Quartz  albite  orthoclase richer horizon
Comments,169.9m Py laminae mod. Defined appears to dip south
COMMENTS,1.6KM STH OF CARN-ENBA & MUDGE
Comments,17.0 17.1m Crenulation
Comments,17.0 - 20.5m Chert goethite alteration  very broken 19.0-19.8m  18.1m ripup clast.  17.7m breaccia undulating sharp lower contact - no ori
Comments,170cm CL
Comments,171.0 - 173.8m Increase in hornfels
Comments,17.1 - 17.6m Highly weathered microsyenite with trachyte texture
Comments,"""171.5m Stronger Ac alt'n Py parallel to core Qz vein strong Py growth, 172m end of visible sulphide lode"""
Comments,171.72 qv with xline galena
Lith_Desc,17-18 increase li;decrease cl
Lith_Desc,17-18mts=Tremolite chlorite-
Lith_Desc,17-21m much ? rounded qtz. Qa but
Comments,172.4m wk lode Py mainly diss some laminated lower grade since it lacks sign. QzPy laminae gradational contact
Lith_Desc,17-25m-ditto-mod biotite alt
Comments,"""172.5m=stronger Py mineralisation in HW rock, concentrated along parallel-low angle veins"""
Comments,172.7-177.1m moderately brecciated
Comments,"""172.75m= end of potential lode structure, minor Py diss in FW tr-1% only"""
Comments,"""172.9-173.5m=low angle Py vein, some cg Py crystals up to 8mm, square lam. Py"""
Comments,17.3 - 18.5m Core loss
Comments,173.6m boudinage QzPy vein
Comments,174.6-174.9 30% galena with qtz
Comments,174.77m: Sharp contact - no deformation of dolerite.
Comments,174.77m: Sharp contact - no deformation of dolerite. 
Comment,175.4-176.8 Tuffaceous shales
Comments,175.5m mainly sub-parallel Qz+/-Py vein 3-4mm wide 50cm long
Comments,17.6 - 18.0m Minor unfilled 2-3mm sparse vesicles 2mm feldspathic laths
Comments,"""176.5m=low-angle-subparallel Qz vein 3-10mm wide +/- Cp,Py"""
Comments,"""176m=contact lode/MVB, small amounts of Cp on contact in QzPy laminated Cp=blebby, massive"""
Comments,177-178 & 181-182:Mag mod
Comments,"""177.8m laminated QzPy, 177.95m stronger alt'n vuggy"""
Comments,"""178.4m vuggy laminated, 178.6m minor bx development"""
Comments,179.73 (small gr/py band) bleached rock
Comments,17-   ARENITES
Comments,17m Calcrete/Shear zone
Comments,1.7M C/L
Lith_Desc,17m Lc & wfr basalt
Comment,1-7mm strained f'spar phenocrysts
Comments,17m of hammer
comments,"""180 - 181m interval drilled, but rod deviated upon connection with stope wall."""
Comments,18.0 - 19m 3-4mm laths of trachytic texture. More mafic bands at 19m (10cm wide)
Comments,180.26-190.72m: Remnant banding well preserved as light green and moderate/dark grey talc.
Comments,180.26-190.72m: Remnant banding well preserved as light green and moderate/dark grey talc. 
Comments,181.4-182; 183.15-183.7 narrow broken zones
