"id","dhgeologyid","attributecolumn","attributevalue","modifieddate","modifiedby","mrtdetailid"
"208360253",27459270,"Text2","FO",NULL,NULL,1230400
"208360252",27459270,"Text1","BD",NULL,NULL,1230399
"208360251",27459270,"Col_2","GY",NULL,NULL,1230398
"208360250",27459270,"Col_1","GN",NULL,NULL,1230397
"208360249",27459270,"Regolith_Profile","SR",NULL,NULL,1230394
"208360248",27459270,"Weathering_Oxide","SW",NULL,NULL,1230393
"208360247",27459270,"Code_System","GBG",NULL,NULL,1230392
"208360246",27459270,"Lith3","-",NULL,NULL,1230391
"208360245",27459270,"Lith2","ALU",NULL,NULL,1230390
"208360244",27459270,"Lith1","AC",NULL,NULL,1230389
"208360243",27459270,"RockPlot","AC/ALU",NULL,NULL,1230388
"208360242",27459270,"Priority","0",NULL,NULL,1230387
"208360241",27459270,"DataSet","WINDDINE",NULL,NULL,1230383
"208372278",27459853,"MAPINFO_ID","867311",NULL,NULL,1230427
"208372277",27459853,"Vein1_per","1",NULL,NULL,1230421
"208372276",27459853,"Vein1","QC",NULL,NULL,1230420
"208372275",27459853,"Samp_Qual","GS",NULL,NULL,1230417
"208372274",27459853,"Structure","SBD",NULL,NULL,1230416
"208372273",27459853,"Alt1","HM",NULL,NULL,1230406
"208372272",27459853,"Mineralogy_3","HM",NULL,NULL,1230403
"208372271",27459853,"Mineralogy_2","SI",NULL,NULL,1230402
"208372270",27459853,"Mineralogy_1","MT",NULL,NULL,1230401
"208372269",27459853,"Text1","BD",NULL,NULL,1230399
"208372268",27459853,"Col_1","GY",NULL,NULL,1230397
"208372267",27459853,"Colour_Int","d",NULL,NULL,1230396
"208372266",27459853,"Regolith_Profile","SR",NULL,NULL,1230394
"208372265",27459853,"Weathering_Oxide","SW",NULL,NULL,1230393
"208372264",27459853,"Code_System","GBG",NULL,NULL,1230392
"208372263",27459853,"Lith3","-",NULL,NULL,1230391
"208372262",27459853,"Lith2","-",NULL,NULL,1230390
"208372261",27459853,"Lith1","ACI",NULL,NULL,1230389
"208372260",27459853,"RockPlot","ACI",NULL,NULL,1230388
"208372259",27459853,"Priority","0",NULL,NULL,1230387
"208372258",27459853,"DataSet","WINDDINE",NULL,NULL,1230383
"86518978",11474893,"H2O","d",NULL,NULL,511785
"86518977",11474893,"SQ","g",NULL,NULL,511784
"86518976",11474893,"Texture","bnd",NULL,NULL,511779
"86518975",11474893,"Mineralisation3","jas",NULL,NULL,511777
"86518974",11474893,"Mineralisation2","qtz",NULL,NULL,511776
"86518973",11474893,"Mineralisation1","mnt",NULL,NULL,511775
"86518972",11474893,"Grain","fg",NULL,NULL,511774
"86518971",11474893,"Lithology1","Sif",NULL,NULL,511772
"86518970",11474893,"Colour","gy",NULL,NULL,511769
"138598316",18819562,"Comments","Silicified massive to finely laminated aegerine rich magnetite Sif; occasional silica zones with scattered quartz veins with aegerine and pyrrhotite",NULL,NULL,867356
"138598315",18819562,"Slf1pc","1",NULL,NULL,867348
"138598314",18819562,"Slf1","pyo",NULL,NULL,867347
"138598313",18819562,"Vn1pc","90",NULL,NULL,867344
"138598312",18819562,"Vn1","qtz",NULL,NULL,867343
"138598311",18819562,"Text","vnl",NULL,NULL,867341
"138598310",18819562,"Min1","qtz",NULL,NULL,867320
"138598309",18819562,"Colour1","wh",NULL,NULL,867319
"138598308",18819562,"Lith2","Mb",NULL,NULL,867314
"138598307",18819562,"Lith1","Vq",NULL,NULL,867313
"223105299",29936417,"Strength","L",NULL,NULL,1316918
"223105298",29936417,"WATER","WE",NULL,NULL,1316917
"223105297",29936417,"Samp_Qual","GS",NULL,NULL,1316916
"223105296",29936417,"Alt1_INT","w",NULL,NULL,1316906
"223105295",29936417,"Alt1","HM",NULL,NULL,1316905
"223105294",29936417,"Mineralogy_2","HM",NULL,NULL,1316901
"223105293",29936417,"Mineralogy_1","CY",NULL,NULL,1316900
"223105292",29936417,"Text2","-",NULL,NULL,1316899
"223105291",29936417,"Text1","FG",NULL,NULL,1316898
"223105290",29936417,"Col_2","WH",NULL,NULL,1316897
"223105289",29936417,"Col_1","RD",NULL,NULL,1316896
"223105288",29936417,"Colour_Int","l",NULL,NULL,1316895
"223105287",29936417,"Weathering_Profile","PL",NULL,NULL,1316893
"223105286",29936417,"Weathering_Oxide","HW",NULL,NULL,1316892
"223105285",29936417,"Lith3","-",NULL,NULL,1316891
"223105284",29936417,"Lith2","A",NULL,NULL,1316890
"223105283",29936417,"Lith1","ALU",NULL,NULL,1316889
"223105282",29936417,"DataSet","M1",NULL,NULL,1316885
"129539272",17355452,"Comments","v cly'",NULL,NULL,792336
"129539271",17355452,"Texture Intensity","M",NULL,NULL,792329
"129539270",17355452,"Texture","mas",NULL,NULL,792328
"129539269",17355452,"Alteration Style 1","m",NULL,NULL,792322
"129539268",17355452,"Alteration Intensity 1","T",NULL,NULL,792321
"129539267",17355452,"Alteration 1","Fer",NULL,NULL,792320
"129539266",17355452,"Mineralisation2","hem",NULL,NULL,792318
"129539265",17355452,"Mineralisation1","cly",NULL,NULL,792317
"129539264",17355452,"Colour","lbrpk",NULL,NULL,792316
"129539263",17355452,"Grain Size","vfg",NULL,NULL,792315
"129539262",17355452,"Lithology 1","Czz",NULL,NULL,792313
"129539261",17355452,"Regolith","Lc",NULL,NULL,792312
"129539260",17355452,"Weathering Intensity","ew",NULL,NULL,792311
"186410659",24746286,"Alt Des1","3P",NULL,NULL,1119792
"186410658",24746286,"Alt Min1","CL",NULL,NULL,1119791
"186410657",24746286,"Hardness","S",NULL,NULL,1119781
"186410656",24746286,"Weathering","M",NULL,NULL,1119780
"186410655",24746286,"Grainsize","F",NULL,NULL,1119779
"186410654",24746286,"Colour","3GR",NULL,NULL,1119778
"186410653",24746286,"Structure Texture","FO",NULL,NULL,1119776
"186410652",24746286,"Lithology2","SPL",NULL,NULL,1119774
"186410651",24746286,"Lithology1","UTC",NULL,NULL,1119772
"138572060",18817121,"Comments","more pyrite",NULL,NULL,867356
"138572059",18817121,"H2O","d",NULL,NULL,867355
"138572058",18817121,"SQ","g",NULL,NULL,867354
"138572057",18817121,"Vn1pc","2",NULL,NULL,867344
"138572056",18817121,"Vn1","qtz",NULL,NULL,867343
"138572055",18817121,"Text","bdn",NULL,NULL,867341
"138572054",18817121,"Min5","pyr",NULL,NULL,867328
"138572053",18817121,"Min4","aeg",NULL,NULL,867326
"138572052",18817121,"Min3","qtz",NULL,NULL,867324
"138572051",18817121,"Min2","sil",NULL,NULL,867322
"138572050",18817121,"Min1","mnt",NULL,NULL,867320
"138572049",18817121,"Colour1","gy",NULL,NULL,867319
"138572048",18817121,"Gsize","fg",NULL,NULL,867318
"138572047",18817121,"Fe_1","MOM",NULL,NULL,867315
"138572046",18817121,"Lith2","V",NULL,NULL,867314
"138572045",18817121,"Lith1","Sif",NULL,NULL,867313
"138572044",18817121,"Weath_I","F",NULL,NULL,867311
"86488603",11471636,"Comments","shale bands are 10-20% of interval and have greasy feel ?graphitic; amphiboles are common in shale unit",NULL,NULL,511786
"86488602",11471636,"Vein1","qtz",NULL,NULL,511780
"86488601",11471636,"Texture","ibd",NULL,NULL,511779
"86488600",11471636,"Mineralisation3","aeg",NULL,NULL,511777
"86488599",11471636,"Mineralisation2","act",NULL,NULL,511776
"86488598",11471636,"Mineralisation1","mnt",NULL,NULL,511775
"86488597",11471636,"Lithology2","Ssq",NULL,NULL,511773
"86488596",11471636,"Lithology1","Sif",NULL,NULL,511772
"86488595",11471636,"Colour","gngy",NULL,NULL,511769
"223107027",29936509,"WATER","WE",NULL,NULL,1316917
"223107026",29936509,"Samp_Qual","MS",NULL,NULL,1316916
"223107025",29936509,"Structure","SH",NULL,NULL,1316915
"223107024",29936509,"Alt2","TA",NULL,NULL,1316907
"223107023",29936509,"Alt1","CB",NULL,NULL,1316905
"223107022",29936509,"Mineralogy_3","PX",NULL,NULL,1316902
"223107021",29936509,"Mineralogy_2","CB",NULL,NULL,1316901
"223107020",29936509,"Mineralogy_1","TA",NULL,NULL,1316900
"223107019",29936509,"Text2","FG",NULL,NULL,1316899
"223107018",29936509,"Text1","SH",NULL,NULL,1316898
"223107017",29936509,"Colour_Int","BL",NULL,NULL,1316895
"223107016",29936509,"Colour_Plot","BL",NULL,NULL,1316894
"223107015",29936509,"Weathering_Profile","SR",NULL,NULL,1316893
"223107014",29936509,"Weathering_Oxide","SW",NULL,NULL,1316892
"223107013",29936509,"Lith3","-",NULL,NULL,1316891
"223107012",29936509,"Lith2","-",NULL,NULL,1316890
"223107011",29936509,"Lith1","AU",NULL,NULL,1316889
"223107010",29936509,"DataSet","M1",NULL,NULL,1316885
"186390867",24743928,"Alt Des3","1D",NULL,NULL,1119796
"186390866",24743928,"Alt Min3","PY",NULL,NULL,1119795
"186390865",24743928,"Alt Des2","1D",NULL,NULL,1119794
"186390864",24743928,"Alt Min2","CH",NULL,NULL,1119793
"186390863",24743928,"Alt Des1","3D",NULL,NULL,1119792
"186390862",24743928,"Alt Min1","SK",NULL,NULL,1119791
"186390861",24743928,"Hardness","H",NULL,NULL,1119781
"186390860",24743928,"Weathering","F",NULL,NULL,1119780
"186390859",24743928,"Grainsize","M",NULL,NULL,1119779
"186390858",24743928,"Colour","3GY",NULL,NULL,1119778
"186390857",24743928,"Structure Intensity","3",NULL,NULL,1119777
"186390856",24743928,"Structure Texture","FG",NULL,NULL,1119776
"186390855",24743928,"Texture1","MX",NULL,NULL,1119773
"186390854",24743928,"Lithology1","MUN",NULL,NULL,1119772
"138576727",18817518,"H2O","d",NULL,NULL,867355
"138576726",18817518,"SQ","g",NULL,NULL,867354
"138576725",18817518,"Text","bdd",NULL,NULL,867341
"138576724",18817518,"Min2","mnt",NULL,NULL,867322
"138576723",18817518,"Min1","sil",NULL,NULL,867320
"138576722",18817518,"Colour1","gy",NULL,NULL,867319
"138576721",18817518,"Gsize","fg",NULL,NULL,867318
"138576720",18817518,"Lith1","Ssh",NULL,NULL,867313
"138576719",18817518,"Reg","Lr",NULL,NULL,867312
"138576718",18817518,"Weath_I","W",NULL,NULL,867311
"223104232",29936353,"WATER","DA",NULL,NULL,1316917
"223104231",29936353,"Samp_Qual","GS",NULL,NULL,1316916
"223104230",29936353,"Structure","MSH",NULL,NULL,1316915
"223104229",29936353,"Alt1","HM",NULL,NULL,1316905
"223104228",29936353,"Mineralogy_5","HM",NULL,NULL,1316904
"223104227",29936353,"Mineralogy_4","EP",NULL,NULL,1316903
"223104226",29936353,"Mineralogy_3","FD",NULL,NULL,1316902
"223104225",29936353,"Mineralogy_2","QZ",NULL,NULL,1316901
"223104224",29936353,"Mineralogy_1","AM",NULL,NULL,1316900
"223104223",29936353,"Text1","M-CG",NULL,NULL,1316898
"223104222",29936353,"Colour_Int","GY",NULL,NULL,1316895
"223104221",29936353,"Colour_Plot","GY",NULL,NULL,1316894
"223104220",29936353,"Weathering_Profile","F",NULL,NULL,1316893
"223104219",29936353,"Weathering_Oxide","SW",NULL,NULL,1316892
"223104218",29936353,"Lith3","-",NULL,NULL,1316891
"223104217",29936353,"Lith2","-",NULL,NULL,1316890
"223104216",29936353,"Lith1","AOG",NULL,NULL,1316889
"223104215",29936353,"DataSet","M1",NULL,NULL,1316885
"86481541",11470635,"Comments","Minor jasper bands",NULL,NULL,511786
"86481540",11470635,"H2O","w",NULL,NULL,511785
"86481539",11470635,"SQ","G",NULL,NULL,511784
"86481538",11470635,"Texture","mas",NULL,NULL,511779
"86481537",11470635,"Structure","bnd",NULL,NULL,511778
"86481536",11470635,"Mineralisation2","qtz",NULL,NULL,511776
"86481535",11470635,"Mineralisation1","mnt",NULL,NULL,511775
"86481534",11470635,"Grain","fg",NULL,NULL,511774
"86481533",11470635,"Lithology1","Sif",NULL,NULL,511772
"86481532",11470635,"Colour","dbrgy",NULL,NULL,511769
"86502675",11473188,"Comments","Magnetic",NULL,NULL,511786
"86502674",11473188,"Mineralisation1","mnt",NULL,NULL,511775
"86502673",11473188,"Grain","Fg",NULL,NULL,511774
"86502672",11473188,"Lithology1","Sif",NULL,NULL,511772
"86502671",11473188,"Regolith","fr",NULL,NULL,511771
"86502670",11473188,"Colour","gy",NULL,NULL,511769
"239515908",32315433,"m1","QZ",NULL,NULL,1423116
"239515907",32315433,"pc_m1","2",NULL,NULL,1423115
"239515906",32315433,"s_m1","AG",NULL,NULL,1423114
"239515905",32315433,"t_p","SOF",NULL,NULL,1423108
"239515904",32315433,"rck1","XLC",NULL,NULL,1423105
