id,dhgeologyid,attributecolumn,attributevalue,modifieddate,modifiedby,mrtdetailid
62809268,8094630,Reg,Lkf,NULL,NULL,373100
138591513,18818834,Comments,abundant amphibole,NULL,NULL,867356
138591512,18818834,H2O,d,NULL,NULL,867355
138591511,18818834,SQ,g,NULL,NULL,867354
138591510,18818834,Text,bdd,NULL,NULL,867341
138591509,18818834,Min3,amp,NULL,NULL,867324
138591508,18818834,Min2,mnt,NULL,NULL,867322
138591507,18818834,Min1,sil,NULL,NULL,867320
138591506,18818834,Colour1,gygn,NULL,NULL,867319
138591505,18818834,Gsize,vfg,NULL,NULL,867318
138591504,18818834,Lith1,Sif,NULL,NULL,867313
129533140,17355024,Comments,"""pallid zone, mainly clay""",NULL,NULL,792336
129533139,17355024,Texture Intensity,s,NULL,NULL,792329
129533138,17355024,Texture,ble,NULL,NULL,792328
129533137,17355024,Alteration Style 2,p,NULL,NULL,792325
129533136,17355024,Alteration Intensity 2,w,NULL,NULL,792324
129533135,17355024,Alteration 2,fer,NULL,NULL,792323
129533134,17355024,Alteration Style 1,m,NULL,NULL,792322
129533133,17355024,Alteration Intensity 1,w,NULL,NULL,792321
129533132,17355024,Alteration 1,chl,NULL,NULL,792320
129533131,17355024,Mineralisation3,chl,NULL,NULL,792319
129533130,17355024,Mineralisation2,fer,NULL,NULL,792318
129533129,17355024,Mineralisation1,cly,NULL,NULL,792317
129533128,17355024,Colour,lgn,NULL,NULL,792316
129533127,17355024,Grain Size,vfg,NULL,NULL,792315
129533126,17355024,Lithology 1,X,NULL,NULL,792313
129533125,17355024,Regolith,Lc,NULL,NULL,792312
129533124,17355024,Weathering Intensity,ew,NULL,NULL,792311
138578562,18817665,H2O,d,NULL,NULL,867355
138578561,18817665,SQ,g,NULL,NULL,867354
138578560,18817665,Text,bdd,NULL,NULL,867341
138578559,18817665,Min2,mnt,NULL,NULL,867322
138578558,18817665,Min1,sil,NULL,NULL,867320
138578557,18817665,Colour1,gy,NULL,NULL,867319
138578556,18817665,Gsize,fg,NULL,NULL,867318
138578555,18817665,Fe_Est_Grade,m,NULL,NULL,867317
138578554,18817665,Lith1,Sif,NULL,NULL,867313
32264570,4398167,Comments,minor jaspilite bands,NULL,NULL,262833
32264569,4398167,H2O,d,NULL,NULL,262832
32264568,4398167,Sulphide1 %,1,NULL,NULL,262829
32264567,4398167,Sulphide1,pyr,NULL,NULL,262828
32264566,4398167,Texture,bdd,NULL,NULL,262822
32264565,4398167,Mineralisation4,hem,NULL,NULL,262814
32264564,4398167,Mineralisation3,sil,NULL,NULL,262813
32264563,4398167,Mineralisation2,mnt,NULL,NULL,262812
32264562,4398167,Mineralisation1,goe,NULL,NULL,262811
32264561,4398167,Grain Size,fg,NULL,NULL,262810
32264560,4398167,Fe Est. Grade,L,NULL,NULL,262809
32264559,4398167,Lithology1,Sif,NULL,NULL,262805
32264558,4398167,Regolith,Lrf,NULL,NULL,262804
32264557,4398167,Weathering Intensity,W,NULL,NULL,262803
32264556,4398167,Colour,gybr,NULL,NULL,262802
86481560,11470637,H2O,d,NULL,NULL,511785
86481559,11470637,SQ,G,NULL,NULL,511784
86481558,11470637,Texture,mas,NULL,NULL,511779
86481557,11470637,Structure,bnd,NULL,NULL,511778
86481556,11470637,Mineralisation2,qtz,NULL,NULL,511776
86481555,11470637,Mineralisation1,mnt,NULL,NULL,511775
86481554,11470637,Grain,fg,NULL,NULL,511774
86481553,11470637,Lithology1,Sif,NULL,NULL,511772
86481552,11470637,Colour,dbrgy,NULL,NULL,511769
20549422,2539187,Prospect,Silverstone,NULL,NULL,116915
20549421,2539187,Vein1 %,2,NULL,NULL,116912
20549420,2539187,Vein1,qz,NULL,NULL,116911
20549419,2539187,Structure_Intensity,M,NULL,NULL,116908
20549418,2539187,Structure,fo,NULL,NULL,116907
20549417,2539187,Alteration1_Intensity,W,NULL,NULL,116904
20549416,2539187,Alteration1,ch,NULL,NULL,116903
20549415,2539187,Mineralisation3,ch,NULL,NULL,116902
20549414,2539187,Mineralisation2,cy,NULL,NULL,116901
20549413,2539187,Mineralisation1,qz,NULL,NULL,116900
20549412,2539187,Colour,gngy,NULL,NULL,116899
20549411,2539187,Grain_Size,vfg,NULL,NULL,116898
20549410,2539187,Lithology1,Ass,NULL,NULL,116896
20549409,2539187,Regolith,Ls,NULL,NULL,116895
20549408,2539187,Weathering_Intensity,sw,NULL,NULL,116894
86498687,11472739,Texture,mas,NULL,NULL,511779
86498686,11472739,Mineralisation2,qtz,NULL,NULL,511776
86498685,11472739,Mineralisation1,mnt,NULL,NULL,511775
86498684,11472739,Grain,fg,NULL,NULL,511774
86498683,11472739,Lithology1,Sif,NULL,NULL,511772
86498682,11472739,Colour,dgy,NULL,NULL,511769
138592263,18818914,Comments,magnetic,NULL,NULL,867356
138592262,18818914,H2O,d,NULL,NULL,867355
138592261,18818914,SQ,g,NULL,NULL,867354
138592260,18818914,Slf1pc,1,NULL,NULL,867348
138592259,18818914,Slf1,pyr,NULL,NULL,867347
138592258,18818914,Vn1pc,1,NULL,NULL,867344
138592257,18818914,Vn1,qtz,NULL,NULL,867343
138592256,18818914,Text,bnd,NULL,NULL,867341
138592255,18818914,Min3,jsp,NULL,NULL,867324
138592254,18818914,Min2,sil,NULL,NULL,867322
138592253,18818914,Min1,mnt,NULL,NULL,867320
138592252,18818914,Colour1,gy,NULL,NULL,867319
138592251,18818914,Gsize,fg,NULL,NULL,867318
138592250,18818914,Lith1,Sif,NULL,NULL,867313
86508182,11473773,Comments,Weakly magnetic mnt Bif,NULL,NULL,511786
86508181,11473773,H2O,D,NULL,NULL,511785
86508180,11473773,SQ,G,NULL,NULL,511784
86508179,11473773,Vein1%,10,NULL,NULL,511781
86508178,11473773,Vein1,Qtz,NULL,NULL,511780
86508177,11473773,Texture,bnd,NULL,NULL,511779
86508176,11473773,Mineralisation3,Opx,NULL,NULL,511777
86508175,11473773,Mineralisation2,Sil,NULL,NULL,511776
86508174,11473773,Mineralisation1,Mnt,NULL,NULL,511775
86508173,11473773,Lithology1,Sif,NULL,NULL,511772
86508172,11473773,Weathering Intensity,Lrf,NULL,NULL,511770
86508171,11473773,Colour,brgy,NULL,NULL,511769
129546759,17356148,Prospect,Silverstone,NULL,NULL,792337
129546758,17356148,Comments,Weakly weathered tlc schist,NULL,NULL,792336
129546757,17356148,Texture Intensity,m,NULL,NULL,792329
129546756,17356148,Texture,sch,NULL,NULL,792328
129546755,17356148,Alteration Style 1,m,NULL,NULL,792322
129546754,17356148,Alteration Intensity 1,w,NULL,NULL,792321
129546753,17356148,Alteration 1,fer,NULL,NULL,792320
129546752,17356148,Mineralisation2,fer,NULL,NULL,792318
129546751,17356148,Mineralisation1,tlc,NULL,NULL,792317
129546750,17356148,Colour,gycr,NULL,NULL,792316
129546749,17356148,Grain Size,vfg,NULL,NULL,792315
129546748,17356148,Lithology 1,Aut,NULL,NULL,792313
129546747,17356148,Regolith,Lr,NULL,NULL,792312
129546746,17356148,Weathering Intensity,mw,NULL,NULL,792311
223108834,29936613,WATER,DR,NULL,NULL,1316917
223108833,29936613,Samp_Qual,GS,NULL,NULL,1316916
223108832,29936613,Structure,FO,NULL,NULL,1316915
223108831,29936613,Alt2,CH,NULL,NULL,1316907
223108830,29936613,Alt1,TA,NULL,NULL,1316905
223108829,29936613,Mineralogy_3,CB,NULL,NULL,1316902
223108828,29936613,Mineralogy_2,CH,NULL,NULL,1316901
223108827,29936613,Mineralogy_1,TA,NULL,NULL,1316900
223108826,29936613,Text2,FG,NULL,NULL,1316899
223108825,29936613,Text1,FO,NULL,NULL,1316898
223108824,29936613,Colour_Int,BL,NULL,NULL,1316895
223108823,29936613,Colour_Plot,BL,NULL,NULL,1316894
223108822,29936613,Weathering_Profile,LS,NULL,NULL,1316893
223108821,29936613,Weathering_Oxide,HW,NULL,NULL,1316892
223108820,29936613,Lith3,-,NULL,NULL,1316891
223108819,29936613,Lith2,-,NULL,NULL,1316890
223108818,29936613,Lith1,AUT,NULL,NULL,1316889
223108817,29936613,DataSet,M1,NULL,NULL,1316885
239513002,32315200,m2,PY,NULL,NULL,1423119
239513001,32315200,pc_m2,1,NULL,NULL,1423118
239513000,32315200,s_m2,ST,NULL,NULL,1423117
239512999,32315200,m1,QZ,NULL,NULL,1423116
239512998,32315200,pc_m1,2,NULL,NULL,1423115
239512997,32315200,s_m1,VN,NULL,NULL,1423114
239512996,32315200,t_s,FGN,NULL,NULL,1423109
239512995,32315200,t_p,FIS,NULL,NULL,1423108
239512994,32315200,rck1,SBS,NULL,NULL,1423105
239512993,32315200,co1,GY,NULL,NULL,1423102
239512992,32315200,cv1,D,NULL,NULL,1423101
239512991,32315200,wt,W,NULL,NULL,1423100
239512990,32315200,DataSet,SILVERSTONE,NULL,NULL,1423095
86518470,11474835,H2O,d,NULL,NULL,511785
86518469,11474835,SQ,G,NULL,NULL,511784
86518468,11474835,Texture,bnd,NULL,NULL,511779
86518467,11474835,Structure,fol,NULL,NULL,511778
86518466,11474835,Mineralisation3,qtz,NULL,NULL,511777
86518465,11474835,Mineralisation2,hem,NULL,NULL,511776
86518464,11474835,Mineralisation1,mnt,NULL,NULL,511775
86518463,11474835,Lithology1,Sif,NULL,NULL,511772
86518462,11474835,Regolith,Lrf,NULL,NULL,511771
86518461,11474835,Colour,gybr,NULL,NULL,511769
86524540,11475463,Comments,soft magnetic chips - magnetic shale or soft BIF?,NULL,NULL,511786
86524539,11475463,Mineralisation3,cly,NULL,NULL,511777
86524538,11475463,Mineralisation2,sil,NULL,NULL,511776
86524537,11475463,Mineralisation1,goe,NULL,NULL,511775
86524536,11475463,Grain,fg,NULL,NULL,511774
86524535,11475463,Lithology2,Ssh,NULL,NULL,511773
86524534,11475463,Lithology1,Sif,NULL,NULL,511772
86524533,11475463,Regolith,Lsf,NULL,NULL,511771
86524532,11475463,Colour,brgy,NULL,NULL,511769
86510038,11473955,Comments,weakly bedded I/P + 1-3% qtz vng + brn cherty chips-contam/vng?,NULL,NULL,511786
86510037,11473955,H2O,w,NULL,NULL,511785
86510036,11473955,SQ,ms,NULL,NULL,511784
86510035,11473955,Vein1%,2,NULL,NULL,511781
86510034,11473955,Vein1,qtz,NULL,NULL,511780
86510033,11473955,Texture,mas,NULL,NULL,511779
86510032,11473955,Mineralisation3,mic,NULL,NULL,511777
86510031,11473955,Mineralisation2,cly,NULL,NULL,511776
86510030,11473955,Mineralisation1,qtz,NULL,NULL,511775
86510029,11473955,Grain,fg,NULL,NULL,511774
86510028,11473955,Lithology1,Sp,NULL,NULL,511772
86510027,11473955,Regolith,Lr,NULL,NULL,511771
86510026,11473955,Colour,dbrgy,NULL,NULL,511769
186365482,24740877,Comments,FRESH TALC CARBONATE,NULL,NULL,1119799
186365481,24740877,Alt Des2,2P,NULL,NULL,1119794
186365480,24740877,Alt Min2,CB,NULL,NULL,1119793
186365479,24740877,Alt Des1,2P,NULL,NULL,1119792
186365478,24740877,Alt Min1,TC,NULL,NULL,1119791
186365477,24740877,Hardness,M,NULL,NULL,1119781
186365476,24740877,Weathering,F,NULL,NULL,1119780
186365475,24740877,Grainsize,F,NULL,NULL,1119779
186365474,24740877,Colour,1GY,NULL,NULL,1119778
186365473,24740877,Texture1,MX,NULL,NULL,1119773
186365472,24740877,Lithology1,UTC,NULL,NULL,1119772
138594416,18819121,H2O,d,NULL,NULL,867355
138594415,18819121,SQ,g,NULL,NULL,867354
138594414,18819121,Text,bdd,NULL,NULL,867341
138594413,18819121,Min2,sil,NULL,NULL,867322
138594412,18819121,Min1,mnt,NULL,NULL,867320
138594411,18819121,Colour1,gy,NULL,NULL,867319
138594410,18819121,Gsize,fg,NULL,NULL,867318
138594409,18819121,Fe_Est_Grade,m,NULL,NULL,867317
138594408,18819121,Lith1,Sif,NULL,NULL,867313
186375227,24742083,Hardness,S,NULL,NULL,1119781
186375226,24742083,Weathering,E,NULL,NULL,1119780
186375225,24742083,Grainsize,F,NULL,NULL,1119779
186375224,24742083,Colour,1OR,NULL,NULL,1119778
186375223,24742083,Lithology1,FUN,NULL,NULL,1119772
186839638,24805211,Alt Des2,1D,NULL,NULL,1123368
186839637,24805211,Alt Min2,MG,NULL,NULL,1123367
186839636,24805211,Alt Des1,3P,NULL,NULL,1123366
186839635,24805211,Alt Min1,CL,NULL,NULL,1123365
186839634,24805211,Vein 1%,1,NULL,NULL,1123358
186839633,24805211,Vein Min1,QZ,NULL,NULL,1123357
186839632,24805211,Hardness,S,NULL,NULL,1123355
186839631,24805211,Weathering,E,NULL,NULL,1123354
186839630,24805211,Grainsize,F,NULL,NULL,1123353
186839629,24805211,Colour,3BL,NULL,NULL,1123352
186839628,24805211,Lithology2,VQZ,NULL,NULL,1123348
186839627,24805211,Texture1,LM,NULL,NULL,1123347
186839626,24805211,Lithology1,SSH,NULL,NULL,1123346
86500614,11472969,Texture,bnd,NULL,NULL,511779
86500613,11472969,Structure,mas,NULL,NULL,511778
86500612,11472969,Mineralisation2,qtz,NULL,NULL,511776
86500611,11472969,Mineralisation1,mnt,NULL,NULL,511775
86500610,11472969,Grain,fg,NULL,NULL,511774
86500609,11472969,Lithology1,Sif,NULL,NULL,511772
86500608,11472969,Colour,dgy,NULL,NULL,511769
86487050,11471407,Comments,Shades>>BIF,NULL,NULL,511786
86487049,11471407,Mineralisation1,mnt,NULL,NULL,511775
86487048,11471407,Lithology2,M,NULL,NULL,511773
86487047,11471407,Lithology1,Sif,NULL,NULL,511772
86487046,11471407,Colour,bk,NULL,NULL,511769
138586308,18818332,Comments,with shadowy andalusite porphyroblasts to 1cm long now retrograded ; ,NULL,NULL,867356
138586307,18818332,Text,lam,NULL,NULL,867341
138586306,18818332,Min3,and,NULL,NULL,867324
138586305,18818332,Min2,amp,NULL,NULL,867322
138586304,18818332,Min1,bio,NULL,NULL,867320
138586303,18818332,Colour1,gy,NULL,NULL,867319
138586302,18818332,Gsize,vfg,NULL,NULL,867318
138586301,18818332,Lith1,Ssh,NULL,NULL,867313
138586475,18818347,H2O,d,NULL,NULL,867355
138586474,18818347,SQ,g,NULL,NULL,867354
138586473,18818347,Vn1pc,1,NULL,NULL,867344
138586472,18818347,Vn1,qtz,NULL,NULL,867343
138586471,18818347,Text,bnd,NULL,NULL,867341
138586470,18818347,Struc,fol,NULL,NULL,867339
138586469,18818347,Min3,goe,NULL,NULL,867324
138586468,18818347,Min2,mar,NULL,NULL,867322
138586467,18818347,Min1,hem,NULL,NULL,867320
138586466,18818347,Colour1,gy,NULL,NULL,867319
138586465,18818347,Fe_Est_Grade,M,NULL,NULL,867317
138586464,18818347,Fe_1,HOM,NULL,NULL,867315
138586463,18818347,Lith1,Sif,NULL,NULL,867313
138586462,18818347,Reg,Lkf,NULL,NULL,867312
86514007,11474362,H2O,d,NULL,NULL,511785
86514006,11474362,SQ,g,NULL,NULL,511784
86514005,11474362,Texture,bnd,NULL,NULL,511779
86514004,11474362,Mineralisation3,goe,NULL,NULL,511777
86514003,11474362,Mineralisation2,hem,NULL,NULL,511776
86514002,11474362,Mineralisation1,kln,NULL,NULL,511775
86514001,11474362,Grain,fg,NULL,NULL,511774
86514000,11474362,Lithology1,Ssh,NULL,NULL,511772
86513999,11474362,Regolith,Ls,NULL,NULL,511771
86513998,11474362,Colour,dgy,NULL,NULL,511769
239513122,32315213,rck2,XHP,NULL,NULL,1423107
239513121,32315213,a_o,A,NULL,NULL,1423106
239513120,32315213,rck1,XSO,NULL,NULL,1423105
239513119,32315213,co2,BN,NULL,NULL,1423104
239513118,32315213,cv2,M,NULL,NULL,1423103
239513117,32315213,co1,R,NULL,NULL,1423102
239513116,32315213,cv1,M,NULL,NULL,1423101
239513115,32315213,wt,S,NULL,NULL,1423100
239513114,32315213,DataSet,SILVERSTONE,NULL,NULL,1423095
86510803,11474026,Comments,ochreous goethite with sikica,NULL,NULL,511786
86510802,11474026,H2O,d,NULL,NULL,511785
86510801,11474026,SQ,ms,NULL,NULL,511784
86510800,11474026,Texture,ear,NULL,NULL,511779
86510799,11474026,Mineralisation3,hem,NULL,NULL,511777
86510798,11474026,Mineralisation2,cly,NULL,NULL,511776
86510797,11474026,Mineralisation1,goe,NULL,NULL,511775
86510796,11474026,Grain,fg,NULL,NULL,511774
86510795,11474026,Lithology1,Sif,NULL,NULL,511772
86510794,11474026,Regolith,Lf,NULL,NULL,511771
86510793,11474026,Colour,yebr,NULL,NULL,511769
86530714,11476117,H2O,d,NULL,NULL,511785
86530713,11476117,SQ,g,NULL,NULL,511784
86530712,11476117,Texture,mas,NULL,NULL,511779
86530711,11476117,Mineralisation2,hem,NULL,NULL,511776
86530710,11476117,Mineralisation1,mnt,NULL,NULL,511775
86530709,11476117,Lithology1,Sif,NULL,NULL,511772
86530708,11476117,Regolith,Lkf,NULL,NULL,511771
86530707,11476117,Colour,ppbr,NULL,NULL,511769
186395215,24744477,Hardness,H,NULL,NULL,1119781
186395214,24744477,Weathering,E,NULL,NULL,1119780
186395213,24744477,Grainsize,C,NULL,NULL,1119779
186395212,24744477,Colour,2BR,NULL,NULL,1119778
186395211,24744477,Texture1,PS,NULL,NULL,1119773
186395210,24744477,Lithology1,OGV,NULL,NULL,1119772
186397527,24744805,Alt Des1,3D,NULL,NULL,1119792
186397526,24744805,Alt Min1,PY,NULL,NULL,1119791
186397525,24744805,Hardness,S,NULL,NULL,1119781
186397524,24744805,Weathering,F,NULL,NULL,1119780
186397523,24744805,Grainsize,F,NULL,NULL,1119779
186397522,24744805,Colour,3GY,NULL,NULL,1119778
186397521,24744805,Structure Intensity,3,NULL,NULL,1119777
186397520,24744805,Structure Texture,SC,NULL,NULL,1119776
186397519,24744805,Lithology1,SBS,NULL,NULL,1119772
186384078,24743077,Alt Des2,4P,NULL,NULL,1119794
186384077,24743077,Alt Min2,CB,NULL,NULL,1119793
186384076,24743077,Alt Des1,3P,NULL,NULL,1119792
186384075,24743077,Alt Min1,TC,NULL,NULL,1119791
186384074,24743077,Hardness,H,NULL,NULL,1119781
186384073,24743077,Weathering,F,NULL,NULL,1119780
186384072,24743077,Grainsize,F,NULL,NULL,1119779
186384071,24743077,Colour,2GY,NULL,NULL,1119778
186384070,24743077,Lithology2,MX,NULL,NULL,1119774
186384069,24743077,Lithology1,UUN,NULL,NULL,1119772
73095966,9640417,Moisture,d,NULL,NULL,445159
73095965,9640417,Sample,P,NULL,NULL,445158
73095964,9640417,Vein1%,30,NULL,NULL,445155
73095963,9640417,Vein1,sil,NULL,NULL,445154
73095962,9640417,Texture,bnd,NULL,NULL,445153
73095961,9640417,Mineralisation1,cly,NULL,NULL,445149
73095960,9640417,Lithology1,Sif,NULL,NULL,445146
73095959,9640417,Regolith,Lkf,NULL,NULL,445145
20541074,2538471,Prospect,Silverstone,NULL,NULL,116915
20541073,2538471,Comments,minor qtz veins in cly,NULL,NULL,116914
20541072,2538471,Vein1 %,5,NULL,NULL,116912
20541071,2538471,Vein1,qz,NULL,NULL,116911
20541070,2538471,Mineralisation2,qz,NULL,NULL,116901
20541069,2538471,Mineralisation1,cy,NULL,NULL,116900
20541068,2538471,Colour,bn,NULL,NULL,116899
20541067,2538471,Grain_Size,vfg,NULL,NULL,116898
20541066,2538471,Lithology1,Qac,NULL,NULL,116896
20541065,2538471,Weathering_Intensity,ew,NULL,NULL,116894
208359726,27459246,MAPINFO_ID,866967,NULL,NULL,1230427
208359725,27459246,Strength,M,NULL,NULL,1230419
208359724,27459246,Samp_Qual,GS,NULL,NULL,1230417
208359723,27459246,Structure,MFO,NULL,NULL,1230416
208359722,27459246,Alt1_INT,w,NULL,NULL,1230407
208359721,27459246,Alt1,HM,NULL,NULL,1230406
208359720,27459246,Mineralogy_3,HM,NULL,NULL,1230403
208359719,27459246,Mineralogy_2,SE,NULL,NULL,1230402
208359718,27459246,Mineralogy_1,CH,NULL,NULL,1230401
208359717,27459246,Col_1,OL,NULL,NULL,1230397
208359716,27459246,Colour_Int,l,NULL,NULL,1230396
208359715,27459246,Regolith_Profile,SR,NULL,NULL,1230394
208359714,27459246,Weathering_Oxide,SW,NULL,NULL,1230393
208359713,27459246,Code_System,GBG,NULL,NULL,1230392
208359712,27459246,Lith3,-,NULL,NULL,1230391
208359711,27459246,Lith2,-,NULL,NULL,1230390
208359710,27459246,Lith1,AU,NULL,NULL,1230389
208359709,27459246,RockPlot,AU,NULL,NULL,1230388
208359708,27459246,Priority,0,NULL,NULL,1230387
208359707,27459246,DataSet,WINDDINE,NULL,NULL,1230383
138573231,18817216,H2O,m,NULL,NULL,867355
138573230,18817216,SQ,g,NULL,NULL,867354
138573229,18817216,Text,bdn,NULL,NULL,867341
138573228,18817216,Min4,cly,NULL,NULL,867326
138573227,18817216,Min3,hem,NULL,NULL,867324
138573226,18817216,Min2,sil,NULL,NULL,867322
138573225,18817216,Min1,goe,NULL,NULL,867320
138573224,18817216,Colour1,br,NULL,NULL,867319
138573223,18817216,Gsize,fg,NULL,NULL,867318
138573222,18817216,Fe_Est_Grade,H,NULL,NULL,867317
138573221,18817216,Fe_1,GOM,NULL,NULL,867315
138573220,18817216,Lith1,Sif,NULL,NULL,867313
138573219,18817216,Reg,lkf,NULL,NULL,867312
138573218,18817216,Weath_I,M,NULL,NULL,867311
138589455,18818626,Comments,many bands of pyrite,NULL,NULL,867356
138589454,18818626,H2O,d,NULL,NULL,867355
138589453,18818626,SQ,g,NULL,NULL,867354
138589452,18818626,Slf1pc,2,NULL,NULL,867348
138589451,18818626,Slf1,pyr,NULL,NULL,867347
138589450,18818626,Min4,crb,NULL,NULL,867326
138589449,18818626,Min3,amp,NULL,NULL,867324
138589448,18818626,Min2,mnt,NULL,NULL,867322
138589447,18818626,Min1,sil,NULL,NULL,867320
138589446,18818626,Colour1,gy,NULL,NULL,867319
138589445,18818626,Gsize,fg,NULL,NULL,867318
138589444,18818626,Fe_Est_Grade,L,NULL,NULL,867317
138589443,18818626,Lith1,Sif,NULL,NULL,867313
138599987,18819748,Comments,well laminated shales with interbeds of quartzite; with local grunerite development as at 100.25 ;  102.0; at 109.9 have a 2cm massive aspy vein,NULL,NULL,867356
138599986,18819748,Text,bdd,NULL,NULL,867341
138599985,18819748,Min2,gru,NULL,NULL,867322
138599984,18819748,Min1,cly,NULL,NULL,867320
138599983,18819748,Colour1,wh,NULL,NULL,867319
138599982,18819748,Gsize,vfg,NULL,NULL,867318
138599981,18819748,Lith2,Sp,NULL,NULL,867314
138599980,18819748,Lith1,Ssh,NULL,NULL,867313
208358108,27459156,MAPINFO_ID,861688,NULL,NULL,1230427
208358107,27459156,Comments,BIF,NULL,NULL,1230425
208358106,27459156,Strength,M,NULL,NULL,1230419
208358105,27459156,Mineralogy_3,SI,NULL,NULL,1230403
208358104,27459156,Mineralogy_2,HM,NULL,NULL,1230402
208358103,27459156,Mineralogy_1,CH,NULL,NULL,1230401
208358102,27459156,Text1,BD,NULL,NULL,1230399
208358101,27459156,Col_2,BK,NULL,NULL,1230398
208358100,27459156,Col_1,RD,NULL,NULL,1230397
208358099,27459156,Colour_Int,d,NULL,NULL,1230396
208358098,27459156,Regolith_Profile,LS,NULL,NULL,1230394
208358097,27459156,Weathering_Oxide,MW,NULL,NULL,1230393
208358096,27459156,Code_System,GBG,NULL,NULL,1230392
208358095,27459156,Lith3,-,NULL,NULL,1230391
208358094,27459156,Lith2,-,NULL,NULL,1230390
208358093,27459156,Lith1,ACI,NULL,NULL,1230389
208358092,27459156,RockPlot,ACI,NULL,NULL,1230388
208358091,27459156,Priority,0,NULL,NULL,1230387
208358090,27459156,DataSet,WINDDINE,NULL,NULL,1230383
186398876,24744988,Comments,slightly puggy,NULL,NULL,1119799
186398875,24744988,Hardness,S,NULL,NULL,1119781
186398874,24744988,Weathering,H,NULL,NULL,1119780
186398873,24744988,Grainsize,F,NULL,NULL,1119779
186398872,24744988,Colour,3BR,NULL,NULL,1119778
186398871,24744988,Lithology2,SPU,NULL,NULL,1119774
186398870,24744988,Lithology1,CL,NULL,NULL,1119772
223132793,29938081,Strength,VL,NULL,NULL,1316918
223132792,29938081,WATER,DR,NULL,NULL,1316917
223132791,29938081,Mineralogy_1,FE,NULL,NULL,1316900
223132790,29938081,Col_2,BN,NULL,NULL,1316897
223132789,29938081,Col_1,RD,NULL,NULL,1316896
223132788,29938081,Weathering_Profile,RC,NULL,NULL,1316893
223132787,29938081,Weathering_Oxide,EW,NULL,NULL,1316892
223132786,29938081,Lith3,-,NULL,NULL,1316891
