id,collarid,fromdepth,todepth,units,accuracy,modifieddate,modifiedby,mrtfileid
18818231,1233098,500.94,504.95,NULL,NULL,NULL,NULL,37131
18818232,1233098,504.95,511.5,NULL,NULL,NULL,NULL,37131
18818233,1233098,511.5,514.32,NULL,NULL,NULL,NULL,37131
18818234,1233098,514.32,515.25,NULL,NULL,NULL,NULL,37131
18818235,1233098,515.25,536.27,NULL,NULL,NULL,NULL,37131
18818236,1233098,536.27,536.88,NULL,NULL,NULL,NULL,37131
18818237,1233098,536.88,547.34,NULL,NULL,NULL,NULL,37131
18818238,1233098,547.34,548.18,NULL,NULL,NULL,NULL,37131
18818239,1233098,548.18,549.3,NULL,NULL,NULL,NULL,37131
18818240,1233098,549.3,557,NULL,NULL,NULL,NULL,37131
18818241,1233098,557,591.54,NULL,NULL,NULL,NULL,37131
18818242,1233098,591.54,614.95,NULL,NULL,NULL,NULL,37131
18818243,1233098,614.95,615.54,NULL,NULL,NULL,NULL,37131
18818244,1233098,615.54,629.1,NULL,NULL,NULL,NULL,37131
18818245,1233098,629.1,635.45,NULL,NULL,NULL,NULL,37131
18818246,1233098,635.45,660.76,NULL,NULL,NULL,NULL,37131
18818247,1233098,660.76,665.56,NULL,NULL,NULL,NULL,37131
18818248,1233098,665.56,674.23,NULL,NULL,NULL,NULL,37131
18818249,1233098,674.23,676.18,NULL,NULL,NULL,NULL,37131
18818250,1233098,676.18,683.2,NULL,NULL,NULL,NULL,37131
18818251,1233098,683.2,683.86,NULL,NULL,NULL,NULL,37131
18818252,1233098,683.86,700.5,NULL,NULL,NULL,NULL,37131
18818253,1233098,700.5,713.4,NULL,NULL,NULL,NULL,37131
18818261,1233096,0,8,NULL,NULL,NULL,NULL,37131
18818262,1233096,8,9,NULL,NULL,NULL,NULL,37131
18818263,1233096,9,16,NULL,NULL,NULL,NULL,37131
18818400,1233210,168,183,NULL,NULL,NULL,NULL,37131
18818401,1233210,183,184,NULL,NULL,NULL,NULL,37131
18818402,1233210,184,198,NULL,NULL,NULL,NULL,37131
18818403,1233210,198,207,NULL,NULL,NULL,NULL,37131
18818404,1233210,207,214,NULL,NULL,NULL,NULL,37131
18818405,1233210,214,218,NULL,NULL,NULL,NULL,37131
18818406,1233210,218,222,NULL,NULL,NULL,NULL,37131
18818407,1233210,222,243,NULL,NULL,NULL,NULL,37131
18818408,1233210,243,246,NULL,NULL,NULL,NULL,37131
18818409,1233210,246,250,NULL,NULL,NULL,NULL,37131
18818410,1233210,250,273.2,NULL,NULL,NULL,NULL,37131
18818411,1233210,273.2,280.3,NULL,NULL,NULL,NULL,37131
18818412,1233210,280.3,333.4,NULL,NULL,NULL,NULL,37131
18818413,1233210,333.4,381.18,NULL,NULL,NULL,NULL,37131
18818414,1233210,381.18,431.7,NULL,NULL,NULL,NULL,37131
18818415,1233210,431.7,437.8,NULL,NULL,NULL,NULL,37131
18818416,1233210,437.8,440.7,NULL,NULL,NULL,NULL,37131
18818417,1233210,440.7,485.3,NULL,NULL,NULL,NULL,37131
18818418,1233210,485.3,514.15,NULL,NULL,NULL,NULL,37131
18818419,1233210,514.15,523.2,NULL,NULL,NULL,NULL,37131
18818420,1233210,523.2,532.8,NULL,NULL,NULL,NULL,37131
18818421,1233210,532.8,545,NULL,NULL,NULL,NULL,37131
18818422,1233210,545,547.77,NULL,NULL,NULL,NULL,37131
18818423,1233210,547.77,550.1,NULL,NULL,NULL,NULL,37131
18818424,1233210,550.1,564,NULL,NULL,NULL,NULL,37131
18818425,1233210,564,570.7,NULL,NULL,NULL,NULL,37131
18818426,1233210,570.7,579.5,NULL,NULL,NULL,NULL,37131
18818427,1233210,579.5,589.7,NULL,NULL,NULL,NULL,37131
18818428,1233210,589.7,603.15,NULL,NULL,NULL,NULL,37131
18818429,1233210,603.15,606.8,NULL,NULL,NULL,NULL,37131
18818430,1233210,606.8,652.45,NULL,NULL,NULL,NULL,37131
18818431,1233210,652.45,661,NULL,NULL,NULL,NULL,37131
18818432,1233210,661,679,NULL,NULL,NULL,NULL,37131
18818433,1233210,679,681.55,NULL,NULL,NULL,NULL,37131
18818434,1233210,681.55,683.28,NULL,NULL,NULL,NULL,37131
18818435,1233210,683.28,685.77,NULL,NULL,NULL,NULL,37131
18818436,1233210,685.77,685.82,NULL,NULL,NULL,NULL,37131
18818437,1233210,685.82,701.2,NULL,NULL,NULL,NULL,37131
18818438,1233210,701.2,703.2,NULL,NULL,NULL,NULL,37131
18818439,1233211,0,3,NULL,NULL,NULL,NULL,37131
18818440,1233211,3,4,NULL,NULL,NULL,NULL,37131
18818441,1233211,4,7,NULL,NULL,NULL,NULL,37131
18818442,1233211,7,10,NULL,NULL,NULL,NULL,37131
18818443,1233211,10,13,NULL,NULL,NULL,NULL,37131
18818444,1233211,13,15,NULL,NULL,NULL,NULL,37131
18818445,1233211,15,16,NULL,NULL,NULL,NULL,37131
18818446,1233211,16,17,NULL,NULL,NULL,NULL,37131
18818447,1233211,17,18,NULL,NULL,NULL,NULL,37131
18818448,1233211,18,21,NULL,NULL,NULL,NULL,37131
18818449,1233211,21,25,NULL,NULL,NULL,NULL,37131
18818450,1233211,25,28,NULL,NULL,NULL,NULL,37131
18818451,1233211,28,29,NULL,NULL,NULL,NULL,37131
18818452,1233211,29,34,NULL,NULL,NULL,NULL,37131
18818453,1233211,34,35,NULL,NULL,NULL,NULL,37131
18818454,1233211,35,36,NULL,NULL,NULL,NULL,37131
18818455,1233211,36,37,NULL,NULL,NULL,NULL,37131
18818456,1233211,37,38,NULL,NULL,NULL,NULL,37131
18818457,1233211,38,40,NULL,NULL,NULL,NULL,37131
18818458,1233211,40,42,NULL,NULL,NULL,NULL,37131
18818459,1233211,42,44,NULL,NULL,NULL,NULL,37131
18818460,1233211,44,45,NULL,NULL,NULL,NULL,37131
18818461,1233211,45,52,NULL,NULL,NULL,NULL,37131
18818462,1233211,52,53,NULL,NULL,NULL,NULL,37131
18818463,1233211,53,54,NULL,NULL,NULL,NULL,37131
18818464,1233211,54,56,NULL,NULL,NULL,NULL,37131
18818465,1233211,56,57,NULL,NULL,NULL,NULL,37131
18818466,1233211,57,58,NULL,NULL,NULL,NULL,37131
18818467,1233211,58,59,NULL,NULL,NULL,NULL,37131
18818468,1233211,59,60,NULL,NULL,NULL,NULL,37131
18818469,1233211,60,68,NULL,NULL,NULL,NULL,37131
18818470,1233211,68,69,NULL,NULL,NULL,NULL,37131
18818471,1233211,69,75,NULL,NULL,NULL,NULL,37131
18818472,1233211,75,76,NULL,NULL,NULL,NULL,37131
18818473,1233211,76,80,NULL,NULL,NULL,NULL,37131
18818474,1233211,80,82,NULL,NULL,NULL,NULL,37131
18818475,1233211,82,83,NULL,NULL,NULL,NULL,37131
18818476,1233211,83,85,NULL,NULL,NULL,NULL,37131
18818477,1233211,85,86,NULL,NULL,NULL,NULL,37131
18818478,1233211,86,87,NULL,NULL,NULL,NULL,37131
18818479,1233211,87,88,NULL,NULL,NULL,NULL,37131
18818480,1233211,88,89,NULL,NULL,NULL,NULL,37131
18818481,1233211,89,91,NULL,NULL,NULL,NULL,37131
18818482,1233211,91,92,NULL,NULL,NULL,NULL,37131
18818483,1233211,92,93,NULL,NULL,NULL,NULL,37131
18818484,1233211,93,94,NULL,NULL,NULL,NULL,37131
18818485,1233211,94,101,NULL,NULL,NULL,NULL,37131
18818486,1233211,101,102,NULL,NULL,NULL,NULL,37131
18818487,1233211,102,105,NULL,NULL,NULL,NULL,37131
18818488,1233211,105,106,NULL,NULL,NULL,NULL,37131
18818489,1233211,106,108,NULL,NULL,NULL,NULL,37131
18818490,1233211,108,109,NULL,NULL,NULL,NULL,37131
18818491,1233211,109,118,NULL,NULL,NULL,NULL,37131
18818492,1233211,118,121,NULL,NULL,NULL,NULL,37131
18818493,1233211,121,122,NULL,NULL,NULL,NULL,37131
18818494,1233211,122,124,NULL,NULL,NULL,NULL,37131
18818495,1233211,124,125,NULL,NULL,NULL,NULL,37131
18818496,1233211,125,139,NULL,NULL,NULL,NULL,37131
18818497,1233211,139,142,NULL,NULL,NULL,NULL,37131
18818498,1233211,142,147,NULL,NULL,NULL,NULL,37131
18818499,1233211,147,148,NULL,NULL,NULL,NULL,37131
18818500,1233211,148,149,NULL,NULL,NULL,NULL,37131
18818501,1233211,149,151,NULL,NULL,NULL,NULL,37131
18818502,1233211,151,155,NULL,NULL,NULL,NULL,37131
18818503,1233211,155,157,NULL,NULL,NULL,NULL,37131
18818504,1233211,157,159,NULL,NULL,NULL,NULL,37131
18818505,1233211,159,160,NULL,NULL,NULL,NULL,37131
18818506,1233211,160,174,NULL,NULL,NULL,NULL,37131
18818507,1233211,174,180,NULL,NULL,NULL,NULL,37131
18818508,1233211,180,182,NULL,NULL,NULL,NULL,37131
18818509,1233211,182,183,NULL,NULL,NULL,NULL,37131
18818510,1233211,183,187,NULL,NULL,NULL,NULL,37131
18818511,1233211,187,195,NULL,NULL,NULL,NULL,37131
18818512,1233211,195,196,NULL,NULL,NULL,NULL,37131
18818513,1233211,196,197,NULL,NULL,NULL,NULL,37131
18818514,1233211,197,200,NULL,NULL,NULL,NULL,37131
18818515,1233211,200,201,NULL,NULL,NULL,NULL,37131
18818516,1233211,201,202,NULL,NULL,NULL,NULL,37131
18818517,1233211,202,203,NULL,NULL,NULL,NULL,37131
18818518,1233211,203,204,NULL,NULL,NULL,NULL,37131
18818519,1233211,204,205,NULL,NULL,NULL,NULL,37131
18818520,1233211,205,208,NULL,NULL,NULL,NULL,37131
18818521,1233211,208,209,NULL,NULL,NULL,NULL,37131
18818522,1233211,209,210,NULL,NULL,NULL,NULL,37131
18818523,1233211,210,212,NULL,NULL,NULL,NULL,37131
18818524,1233211,212,215,NULL,NULL,NULL,NULL,37131
18818525,1233211,215,216,NULL,NULL,NULL,NULL,37131
18818526,1233211,216,217,NULL,NULL,NULL,NULL,37131
18818527,1233211,217,219,NULL,NULL,NULL,NULL,37131
18818528,1233211,219,221,NULL,NULL,NULL,NULL,37131
18818529,1233211,221,222,NULL,NULL,NULL,NULL,37131
18818530,1233211,222,225,NULL,NULL,NULL,NULL,37131
18818531,1233211,225,226,NULL,NULL,NULL,NULL,37131
18818532,1233211,226,252,NULL,NULL,NULL,NULL,37131
18818533,1233211,252,253,NULL,NULL,NULL,NULL,37131
18818534,1233211,253,262,NULL,NULL,NULL,NULL,37131
18818535,1233211,262,263,NULL,NULL,NULL,NULL,37131
18818672,1233212,441.5,443,NULL,NULL,NULL,NULL,37131
18818673,1233212,443,446,NULL,NULL,NULL,NULL,37131
18818674,1233212,446,458.6,NULL,NULL,NULL,NULL,37131
18818675,1233212,458.6,462.8,NULL,NULL,NULL,NULL,37131
18818676,1233212,462.8,467,NULL,NULL,NULL,NULL,37131
18818677,1233213,0,8,NULL,NULL,NULL,NULL,37131
18818678,1233213,8,10,NULL,NULL,NULL,NULL,37131
18818679,1233213,10,15,NULL,NULL,NULL,NULL,37131
18818680,1233213,15,19,NULL,NULL,NULL,NULL,37131
18818681,1233213,19,20,NULL,NULL,NULL,NULL,37131
18818682,1233213,20,21,NULL,NULL,NULL,NULL,37131
18818683,1233213,21,26,NULL,NULL,NULL,NULL,37131
18818684,1233213,26,27,NULL,NULL,NULL,NULL,37131
18818685,1233213,27,28,NULL,NULL,NULL,NULL,37131
18818686,1233213,28,29,NULL,NULL,NULL,NULL,37131
18818687,1233213,29,32,NULL,NULL,NULL,NULL,37131
18818688,1233213,32,35,NULL,NULL,NULL,NULL,37131
18818689,1233213,35,39,NULL,NULL,NULL,NULL,37131
18818690,1233213,39,40,NULL,NULL,NULL,NULL,37131
18818691,1233213,40,43,NULL,NULL,NULL,NULL,37131
18818692,1233213,43,45,NULL,NULL,NULL,NULL,37131
18818693,1233213,45,46,NULL,NULL,NULL,NULL,37131
18818694,1233213,46,47,NULL,NULL,NULL,NULL,37131
18818695,1233213,47,52,NULL,NULL,NULL,NULL,37131
18818696,1233213,52,53,NULL,NULL,NULL,NULL,37131
18818697,1233213,53,54,NULL,NULL,NULL,NULL,37131
18818698,1233213,54,55,NULL,NULL,NULL,NULL,37131
18818699,1233213,55,57,NULL,NULL,NULL,NULL,37131
18818700,1233213,57,60,NULL,NULL,NULL,NULL,37131
18818701,1233213,60,61,NULL,NULL,NULL,NULL,37131
18818702,1233213,61,64,NULL,NULL,NULL,NULL,37131
18818703,1233213,64,65,NULL,NULL,NULL,NULL,37131
18818704,1233213,65,66,NULL,NULL,NULL,NULL,37131
18818705,1233213,66,67,NULL,NULL,NULL,NULL,37131
18818706,1233213,67,68,NULL,NULL,NULL,NULL,37131
18818707,1233213,68,70,NULL,NULL,NULL,NULL,37131
18818708,1233213,70,73,NULL,NULL,NULL,NULL,37131
18818709,1233213,73,74,NULL,NULL,NULL,NULL,37131
18818710,1233213,74,86,NULL,NULL,NULL,NULL,37131
18818711,1233213,86,87,NULL,NULL,NULL,NULL,37131
18818712,1233213,87,92,NULL,NULL,NULL,NULL,37131
18818713,1233213,92,94,NULL,NULL,NULL,NULL,37131
18818714,1233213,94,95,NULL,NULL,NULL,NULL,37131
18818715,1233213,95,96,NULL,NULL,NULL,NULL,37131
18818716,1233213,96,102,NULL,NULL,NULL,NULL,37131
18818717,1233213,102,104,NULL,NULL,NULL,NULL,37131
18818718,1233213,104,108,NULL,NULL,NULL,NULL,37131
18818719,1233213,108,109,NULL,NULL,NULL,NULL,37131
18818720,1233213,109,110,NULL,NULL,NULL,NULL,37131
18818721,1233213,110,111,NULL,NULL,NULL,NULL,37131
18818722,1233213,111,113,NULL,NULL,NULL,NULL,37131
18818723,1233213,113,115,NULL,NULL,NULL,NULL,37131
18818724,1233213,115,119,NULL,NULL,NULL,NULL,37131
18818725,1233213,119,121,NULL,NULL,NULL,NULL,37131
18818726,1233213,121,122,NULL,NULL,NULL,NULL,37131
18818727,1233213,122,130,NULL,NULL,NULL,NULL,37131
18818728,1233213,130,131,NULL,NULL,NULL,NULL,37131
18818729,1233213,131,134,NULL,NULL,NULL,NULL,37131
18818730,1233213,134,136,NULL,NULL,NULL,NULL,37131
18818731,1233213,136,137,NULL,NULL,NULL,NULL,37131
18818732,1233213,137,141,NULL,NULL,NULL,NULL,37131
18818733,1233213,141,143,NULL,NULL,NULL,NULL,37131
18818734,1233213,143,152,NULL,NULL,NULL,NULL,37131
18818735,1233213,152,154,NULL,NULL,NULL,NULL,37131
18818736,1233213,154,165,NULL,NULL,NULL,NULL,37131
18818737,1233213,165,166,NULL,NULL,NULL,NULL,37131
18818738,1233213,166,167,NULL,NULL,NULL,NULL,37131
18818739,1233213,167,168,NULL,NULL,NULL,NULL,37131
18818740,1233213,168,169,NULL,NULL,NULL,NULL,37131
18818741,1233213,169,170,NULL,NULL,NULL,NULL,37131
18818742,1233213,170,174,NULL,NULL,NULL,NULL,37131
18818743,1233213,174,175,NULL,NULL,NULL,NULL,37131
18818744,1233213,175,180,NULL,NULL,NULL,NULL,37131
18818745,1233213,180,183,NULL,NULL,NULL,NULL,37131
18818746,1233213,183,184,NULL,NULL,NULL,NULL,37131
18818747,1233213,184,186,NULL,NULL,NULL,NULL,37131
18818748,1233213,186,188,NULL,NULL,NULL,NULL,37131
18818749,1233213,188,191,NULL,NULL,NULL,NULL,37131
18818750,1233213,191,194,NULL,NULL,NULL,NULL,37131
18818751,1233213,194,197,NULL,NULL,NULL,NULL,37131
18818752,1233213,197,200,NULL,NULL,NULL,NULL,37131
18818753,1233213,200,201,NULL,NULL,NULL,NULL,37131
18818754,1233213,201,205,NULL,NULL,NULL,NULL,37131
18818755,1233213,205,206,NULL,NULL,NULL,NULL,37131
18818756,1233213,206,211,NULL,NULL,NULL,NULL,37131
18818757,1233213,211,213,NULL,NULL,NULL,NULL,37131
18818758,1233213,213,214,NULL,NULL,NULL,NULL,37131
18818759,1233213,214,215,NULL,NULL,NULL,NULL,37131
18818760,1233213,215,216,NULL,NULL,NULL,NULL,37131
18818761,1233213,216,218,NULL,NULL,NULL,NULL,37131
18818762,1233213,218,219,NULL,NULL,NULL,NULL,37131
18818763,1233213,219,223,NULL,NULL,NULL,NULL,37131
18818764,1233213,223,225,NULL,NULL,NULL,NULL,37131
18818765,1233213,225,226,NULL,NULL,NULL,NULL,37131
18818766,1233213,226,227,NULL,NULL,NULL,NULL,37131
18818767,1233213,227,234,NULL,NULL,NULL,NULL,37131
18818768,1233213,234,239,NULL,NULL,NULL,NULL,37131
18818769,1233213,239,240,NULL,NULL,NULL,NULL,37131
18818770,1233213,240,241,NULL,NULL,NULL,NULL,37131
18818771,1233213,241,250,NULL,NULL,NULL,NULL,37131
18818772,1233213,250,280.3,NULL,NULL,NULL,NULL,37131
18818773,1233213,280.3,290.77,NULL,NULL,NULL,NULL,37131
18818774,1233213,290.77,327.48,NULL,NULL,NULL,NULL,37131
18818775,1233213,327.48,330.5,NULL,NULL,NULL,NULL,37131
18818776,1233213,330.5,338.58,NULL,NULL,NULL,NULL,37131
18818777,1233213,338.58,343.2,NULL,NULL,NULL,NULL,37131
18818778,1233213,343.2,349.56,NULL,NULL,NULL,NULL,37131
18818779,1233213,349.56,359.4,NULL,NULL,NULL,NULL,37131
18818780,1233213,359.4,360.36,NULL,NULL,NULL,NULL,37131
18818781,1233213,360.36,361.06,NULL,NULL,NULL,NULL,37131
18818782,1233213,361.06,373.05,NULL,NULL,NULL,NULL,37131
18818783,1233213,373.05,417.8,NULL,NULL,NULL,NULL,37131
18818784,1233213,417.8,424.3,NULL,NULL,NULL,NULL,37131
18818785,1233213,424.3,452.4,NULL,NULL,NULL,NULL,37131
18818786,1233214,0,2,NULL,NULL,NULL,NULL,37131
18818787,1233214,2,8,NULL,NULL,NULL,NULL,37131
18818788,1233214,8,9,NULL,NULL,NULL,NULL,37131
18818789,1233214,9,12,NULL,NULL,NULL,NULL,37131
18818790,1233214,12,28,NULL,NULL,NULL,NULL,37131
18818791,1233214,28,31,NULL,NULL,NULL,NULL,37131
18818792,1233214,31,34,NULL,NULL,NULL,NULL,37131
18818793,1233214,34,43,NULL,NULL,NULL,NULL,37131
18818794,1233214,43,44,NULL,NULL,NULL,NULL,37131
18818795,1233214,44,51,NULL,NULL,NULL,NULL,37131
18818796,1233214,51,52,NULL,NULL,NULL,NULL,37131
18818797,1233214,52,57,NULL,NULL,NULL,NULL,37131
18818798,1233214,57,64,NULL,NULL,NULL,NULL,37131
18818799,1233214,64,65,NULL,NULL,NULL,NULL,37131
18818800,1233214,65,78,NULL,NULL,NULL,NULL,37131
18818801,1233214,78,79,NULL,NULL,NULL,NULL,37131
18818802,1233214,79,87,NULL,NULL,NULL,NULL,37131
18818803,1233214,87,90,NULL,NULL,NULL,NULL,37131
18818804,1233214,90,92,NULL,NULL,NULL,NULL,37131
18818805,1233214,92,94,NULL,NULL,NULL,NULL,37131
18818806,1233214,94,105,NULL,NULL,NULL,NULL,37131
18818807,1233214,105,107,NULL,NULL,NULL,NULL,37131
18818944,1233215,219,232.1,NULL,NULL,NULL,NULL,37131
18818945,1233215,232.9,234.2,NULL,NULL,NULL,NULL,37131
18818946,1233215,234.2,250.4,NULL,NULL,NULL,NULL,37131
18818947,1233215,250.4,265.5,NULL,NULL,NULL,NULL,37131
18818948,1233215,265.5,288.2,NULL,NULL,NULL,NULL,37131
18818949,1233216,0,2,NULL,NULL,NULL,NULL,37131
18818950,1233216,2,16,NULL,NULL,NULL,NULL,37131
18818951,1233216,16,29,NULL,NULL,NULL,NULL,37131
18818952,1233216,29,31,NULL,NULL,NULL,NULL,37131
18818953,1233216,31,92,NULL,NULL,NULL,NULL,37131
18818954,1233216,92,100,NULL,NULL,NULL,NULL,37131
18818955,1233216,100,109,NULL,NULL,NULL,NULL,37131
18818956,1233216,109,110,NULL,NULL,NULL,NULL,37131
18818957,1233216,110,115,NULL,NULL,NULL,NULL,37131
18818958,1233216,115,118,NULL,NULL,NULL,NULL,37131
18818959,1233216,118,120,NULL,NULL,NULL,NULL,37131
18818960,1233216,120,122,NULL,NULL,NULL,NULL,37131
18818961,1233216,122,127,NULL,NULL,NULL,NULL,37131
18818962,1233216,127,128,NULL,NULL,NULL,NULL,37131
18818963,1233216,128,130,NULL,NULL,NULL,NULL,37131
18818964,1233216,130,139,NULL,NULL,NULL,NULL,37131
18818965,1233216,139,146,NULL,NULL,NULL,NULL,37131
18818966,1233216,146,147,NULL,NULL,NULL,NULL,37131
18818967,1233216,147,148,NULL,NULL,NULL,NULL,37131
18818968,1233216,148,150,NULL,NULL,NULL,NULL,37131
18818969,1233216,150,152,NULL,NULL,NULL,NULL,37131
18818970,1233216,152,159,NULL,NULL,NULL,NULL,37131
18818971,1233216,159,182,NULL,NULL,NULL,NULL,37131
18818972,1233216,182,184,NULL,NULL,NULL,NULL,37131
18818973,1233216,184,221,NULL,NULL,NULL,NULL,37131
18818974,1233216,221,223,NULL,NULL,NULL,NULL,37131
18818975,1233216,223,251,NULL,NULL,NULL,NULL,37131
18818976,1233216,251,252,NULL,NULL,NULL,NULL,37131
18818977,1233216,252.6,263.3,NULL,NULL,NULL,NULL,37131
18818978,1233216,263.3,270.1,NULL,NULL,NULL,NULL,37131
18818979,1233216,270.1,275.9,NULL,NULL,NULL,NULL,37131
18818980,1233216,275.9,281.1,NULL,NULL,NULL,NULL,37131
18818981,1233216,281.1,285.9,NULL,NULL,NULL,NULL,37131
18818982,1233216,285.9,290.9,NULL,NULL,NULL,NULL,37131
18818983,1233216,290.9,296.2,NULL,NULL,NULL,NULL,37131
18818984,1233216,296.2,300.9,NULL,NULL,NULL,NULL,37131
18818985,1233216,300.9,307.7,NULL,NULL,NULL,NULL,37131
18818986,1233216,307.7,312.4,NULL,NULL,NULL,NULL,37131
18818987,1233216,312.4,320,NULL,NULL,NULL,NULL,37131
18818988,1233216,320,330.9,NULL,NULL,NULL,NULL,37131
18818989,1233216,330.9,334.3,NULL,NULL,NULL,NULL,37131
18818990,1233216,334.3,346.95,NULL,NULL,NULL,NULL,37131
18818991,1233216,346.95,351.8,NULL,NULL,NULL,NULL,37131
18818992,1233216,351.8,353.25,NULL,NULL,NULL,NULL,37131
18818993,1233216,353.25,354.4,NULL,NULL,NULL,NULL,37131
18818994,1233216,354.4,377.13,NULL,NULL,NULL,NULL,37131
18818995,1233216,377.13,397.65,NULL,NULL,NULL,NULL,37131
18818996,1233216,397.65,404.8,NULL,NULL,NULL,NULL,37131
18818997,1233216,404.8,407.96,NULL,NULL,NULL,NULL,37131
18818998,1233216,407.96,408.8,NULL,NULL,NULL,NULL,37131
18818999,1233216,408.8,410.8,NULL,NULL,NULL,NULL,37131
18819000,1233216,410.8,417.4,NULL,NULL,NULL,NULL,37131
18819001,1233216,417.4,432.7,NULL,NULL,NULL,NULL,37131
18819002,1233216,432.7,479.25,NULL,NULL,NULL,NULL,37131
18819003,1233216,479.25,481,NULL,NULL,NULL,NULL,37131
18819004,1233216,481,482.4,NULL,NULL,NULL,NULL,37131
18819005,1233216,482.4,483.05,NULL,NULL,NULL,NULL,37131
18819006,1233216,483.05,485.13,NULL,NULL,NULL,NULL,37131
18819007,1233216,485.13,487.42,NULL,NULL,NULL,NULL,37131
18819008,1233216,487.42,494.3,NULL,NULL,NULL,NULL,37131
18819009,1233216,494.3,503.65,NULL,NULL,NULL,NULL,37131
18819010,1233216,503.65,525.23,NULL,NULL,NULL,NULL,37131
18819011,1233216,525.23,527.2,NULL,NULL,NULL,NULL,37131
18819012,1233216,527.2,531.06,NULL,NULL,NULL,NULL,37131
18819013,1233216,531.06,533.7,NULL,NULL,NULL,NULL,37131
18819014,1233216,533.7,536.1,NULL,NULL,NULL,NULL,37131
18819015,1233216,536.1,545.98,NULL,NULL,NULL,NULL,37131
18819016,1233216,545.98,550.6,NULL,NULL,NULL,NULL,37131
18819017,1233216,550.6,554.5,NULL,NULL,NULL,NULL,37131
18819018,1233216,554.5,555.35,NULL,NULL,NULL,NULL,37131
18819019,1233216,555.35,556,NULL,NULL,NULL,NULL,37131
18819020,1233216,556,556.4,NULL,NULL,NULL,NULL,37131
18819021,1233217,0,1,NULL,NULL,NULL,NULL,37131
18819022,1233217,1,2,NULL,NULL,NULL,NULL,37131
18819023,1233217,2,4,NULL,NULL,NULL,NULL,37131
18819024,1233217,4,7,NULL,NULL,NULL,NULL,37131
18819025,1233217,7,8,NULL,NULL,NULL,NULL,37131
18819026,1233217,8,9,NULL,NULL,NULL,NULL,37131
18819027,1233217,9,13,NULL,NULL,NULL,NULL,37131
18819028,1233217,13,15,NULL,NULL,NULL,NULL,37131
18819029,1233217,15,17,NULL,NULL,NULL,NULL,37131
18819030,1233217,17,18,NULL,NULL,NULL,NULL,37131
18819031,1233217,18,23,NULL,NULL,NULL,NULL,37131
18819032,1233217,23,26,NULL,NULL,NULL,NULL,37131
18819033,1233217,26,27,NULL,NULL,NULL,NULL,37131
18819034,1233217,27,32,NULL,NULL,NULL,NULL,37131
18819035,1233217,32,34,NULL,NULL,NULL,NULL,37131
18819036,1233217,34,35,NULL,NULL,NULL,NULL,37131
18819037,1233217,35,40,NULL,NULL,NULL,NULL,37131
18819038,1233217,40,43,NULL,NULL,NULL,NULL,37131
18819039,1233217,43,44,NULL,NULL,NULL,NULL,37131
18819040,1233217,44,55,NULL,NULL,NULL,NULL,37131
18819041,1233217,55,57,NULL,NULL,NULL,NULL,37131
18819042,1233217,57,58,NULL,NULL,NULL,NULL,37131
18819043,1233217,58,59,NULL,NULL,NULL,NULL,37131
18819044,1233217,59,61,NULL,NULL,NULL,NULL,37131
18819045,1233217,61,62,NULL,NULL,NULL,NULL,37131
18819046,1233217,62,63,NULL,NULL,NULL,NULL,37131
18819047,1233217,63,64,NULL,NULL,NULL,NULL,37131
18819048,1233217,64,67,NULL,NULL,NULL,NULL,37131
18819049,1233217,67,70,NULL,NULL,NULL,NULL,37131
18819050,1233217,70,71,NULL,NULL,NULL,NULL,37131
18819051,1233217,71,74,NULL,NULL,NULL,NULL,37131
18819052,1233217,74,76,NULL,NULL,NULL,NULL,37131
18819053,1233217,76,78,NULL,NULL,NULL,NULL,37131
18819054,1233217,78,83,NULL,NULL,NULL,NULL,37131
18819055,1233217,83,96,NULL,NULL,NULL,NULL,37131
18819056,1233217,96,101,NULL,NULL,NULL,NULL,37131
18819057,1233217,101,103,NULL,NULL,NULL,NULL,37131
18819058,1233217,103,104,NULL,NULL,NULL,NULL,37131
18819059,1233217,104,105,NULL,NULL,NULL,NULL,37131
18819060,1233217,105,106,NULL,NULL,NULL,NULL,37131
18819061,1233217,106,108,NULL,NULL,NULL,NULL,37131
18819062,1233217,108,110,NULL,NULL,NULL,NULL,37131
18819063,1233217,110,117,NULL,NULL,NULL,NULL,37131
18819064,1233217,117,118,NULL,NULL,NULL,NULL,37131
18819065,1233217,118,127,NULL,NULL,NULL,NULL,37131
18819066,1233217,127,128,NULL,NULL,NULL,NULL,37131
18819067,1233217,128,129,NULL,NULL,NULL,NULL,37131
18819068,1233217,129,131,NULL,NULL,NULL,NULL,37131
18819069,1233217,131,134,NULL,NULL,NULL,NULL,37131
18819070,1233217,134,135,NULL,NULL,NULL,NULL,37131
18819071,1233217,135,142,NULL,NULL,NULL,NULL,37131
18819072,1233217,142,143,NULL,NULL,NULL,NULL,37131
18819073,1233217,143,157,NULL,NULL,NULL,NULL,37131
18819074,1233217,157,158,NULL,NULL,NULL,NULL,37131
18819075,1233217,158,161,NULL,NULL,NULL,NULL,37131
18819076,1233217,161,162,NULL,NULL,NULL,NULL,37131
18819077,1233217,162,166,NULL,NULL,NULL,NULL,37131
18819078,1233217,166,174,NULL,NULL,NULL,NULL,37131
18819079,1233217,174,177,NULL,NULL,NULL,NULL,37131
18819216,1233219,340.77,342.6,NULL,NULL,NULL,NULL,37131
18819217,1233220,0,3,NULL,NULL,NULL,NULL,37131
